Year,line_no,Annual_Boardings,Avg Daily Brdgs MF,Avg Daily Brdgs Sat,Avg Daily Brdgs SunHol,Annual_Service_Cost,Annual_Revenue_Hours,Annual_Service_Hours,Average_Boarding_Per_Revenue_Hour,Perc_Trips_w_Overcrowding,Average_Passenger_Load_Bi_Directional,Average_Peak_Load_Factor,Total_Capacity_Utilization,Percentage_of_Revenue_Hours_with_Overcrowding,Annual_Revenue_Hours_with_Overcrowding,On_Time_Performance_Percentage,Bus_Bunching_Percentage,AVG_speed_km_per_hr
2022,180,566055.443,1863.248594,975.0756763,768.9695267,2307460,24980.26667,27342.43333,22.6601041,0.111964171,10.20366376,29.44830748,14.65740831,0.133756,33.39861653,90.43456632,0.21608834,22.54984424
2022,181,45657.86474,152.7213659,75.05844218,55.18972447,483297.85,6590.866667,7004.316667,6.927444758,0,3.225018366,13.43757652,6.573278519,0,0,88.61407025,0.012919354,32.00978933
2022,182,84485.1298,263.6380969,176.4502764,147.3637596,900376.4,12173.75,13048.93333,6.939942894,0.079459674,4.803700649,20.01541937,7.655629543,0.09561,11.638105,80.43890071,0.053629921,34.2160824
2022,183,386857.013,1266.538251,691.5172762,532.2098969,2740231.3,28234.2,30121.18333,13.70171682,0.07344166,9.709570885,24.44040802,11.63698311,0.106814,30.1541256,88.24195487,0.200500726,24.62005578
2022,186,195331.0284,609.2707465,424.8442501,327.6156451,845912.4,11629.38333,12259.6,16.79633587,0.716145833,7.843211166,32.68004652,18.47271469,0.890649,103.571288,89.89895687,0.189453742,24.25197687
2022,187,223319.3357,713.4590934,443.3308972,341.7402668,948493.55,13028.16667,13746.28333,17.14127101,0.126779793,6.870786356,28.62827648,16.9912974,0.160194,20.85809483,89.18625351,0.610931486,24.14284876
2022,188,528542.8763,1704.82443,1011.347323,774.8690889,2725300.8,24737.45,25234.26667,21.36610185,0.369423132,15.33313959,30.66627918,16.50963927,0.528563,130.7374233,91.53013998,0.262219468,26.40908478
2022,189,71196.09042,227.4957324,137.1472598,112.3065175,620566.65,6969.25,7502.233333,10.21574637,0,4.004619731,12.35362212,8.119877666,0,0,91.81645741,0.038112462,20.0965383
2022,191,202640.9501,640.5618642,410.560248,330.8191815,1071518.4,9638.5,9921.466667,21.02411683,0.044603033,9.14024429,18.27523226,10.8790081,0.058108,5.5999685,88.27217326,0.128886741,23.67681375
2022,209,127272.8569,350.1315818,396.6046022,302.6837187,843487.2,7528.1,7810.066667,16.90637171,0.040160643,14.4520658,28.9041316,18.15590209,0.057663,4.3361856,82.15515574,0.167275243,25.78567608
2022,210,747338.3136,2366.71771,1518.701308,1198.704843,3275118,27711.85,30325.16667,26.96818558,4.628347184,22.32503573,44.65007146,29.08407261,5.333577,1478.01152,83.08984708,0.819767151,23.25649589
2022,211,492012.431,1476.401985,1152.893388,991.6947834,2802958.2,23156.33333,25953.31667,21.24742393,0.523255814,14.71483074,29.42966147,21.07999664,0.757729,175.4555377,83.42352677,0.784989886,27.23844232
2022,212,251523.5658,766.4064869,539.1724309,501.9124386,1175693.4,10115.83333,10886.05,24.86434459,0.345423143,12.85491394,25.70982787,14.72164273,0.346999,35.09182583,92.71499645,0.120588702,32.56160163
2022,214,76998.97931,202.4678128,243.387162,218.1197722,981965.4,8657.4,9928.966667,8.894007359,0,6.08176567,18.39285792,13.15032757,0,0,90.37357484,0.131241866,25.09397595
2022,215,171705.2569,565.5709056,320.4017608,211.0656142,967479.1,9994.05,10823.05,17.18074824,0.115562404,8.482026532,35.34177721,19.97167981,0.156019,15.590718,92.79645948,0.1019762,28.15115303
2022,222,668329.1249,2662.665836,NULL,NULL,1821274.2,14774.4,16863.65,45.2356187,3.22671156,25.97037411,51.94074822,36.86934156,3.442849,508.6530432,89.75464827,2.47023361,24.54949227
2022,227,102972.1602,267.9438266,332.4087232,297.3065505,741934.2,7894.6,8235.266667,13.04336638,0.018195051,5.36442913,22.35178804,14.91169816,0,0,86.60724621,0.035556854,24.07296082
2022,228,503427.538,1499.956343,1245.572108,1002.721715,2147430.6,18679.91667,19883.61667,26.95020256,0.03869969,11.81848686,23.63697372,14.15195485,0.055378,10.32999392,85.72278175,0.35808156,21.65310739
2022,229,671971.6653,1983.40107,1757.260935,1334.845614,2210112,19083.48333,20464,35.21221223,0.191977367,16.38184229,32.76368459,18.85842516,0.232391,44.33093178,84.91896875,0.324513622,16.74568169
2022,230,582486.6298,1785.084675,1440.112462,960.3956177,1813804.2,15716.55,16794.48333,37.06199069,0.77732053,17.66710794,35.33421589,17.98531605,0.96602,151.821873,85.20378231,0.206752685,16.64529045
2022,231,12913.68477,51.44894332,NULL,NULL,129821.4,666.2666667,1202.05,19.38215646,0,7.367574453,14.73514891,12.82866526,0,0,92.35431235,0.02228164,15.45067273
2022,232,575347.2676,1753.71242,1322.087979,1071.239923,2271519,19856.26667,21032.58333,28.97560137,0.336464321,16.38656803,32.77313607,19.02001968,0.369655,73.3887616,79.62674961,0.420862608,21.2366223
2022,236,460452.9546,1117.331336,1714.956888,1464.919856,2247165,19072.9,20807.08333,24.141738,0.961538462,13.96294776,27.92589553,19.54797347,1.02121,194.7724548,85.83646699,0.323266905,23.16427054
2022,240,2619790.196,7856.294473,6711.505647,4820.354669,6695652.6,58073.06667,61996.78333,45.11196577,6.059260903,32.55230802,59.21156614,38.54513127,6.774243,3933.985682,76.6642806,2.99731815,19.41800999
2022,241,223980.9633,892.3248008,NULL,NULL,923511.6,5342.883333,8551.033333,41.92136517,4.444444444,23.27546728,46.55093455,35.58941983,6.147937,328.4751245,78.35528159,1.714485138,19.08071034
2022,245,421355.3246,1581.99589,268.9189786,165.9769238,1834450.2,16370.9,16985.65,25.73806722,0.517041258,9.670535217,19.1931092,13.75904511,0.62792,102.7928811,93.08739692,0.537750013,23.86802222
2022,247,50239.54962,200.1575682,NULL,NULL,295916.4,1887.9,2739.966667,26.61134044,0.833333333,18.67889721,37.35779443,21.5817963,0.983165,18.5599449,82.61455526,0.506252777,26.02253654
2022,250,1867059.545,5404.943158,5073.309431,3977.527777,7352380.8,63528.7,68077.6,29.38922952,7.452240514,27.06717727,54.13435455,31.63003366,10.84582,6890.195745,69.72283209,3.762175997,23.56654818
2022,251,62976.83333,204.9232416,118.1608426,87.04412695,765460.25,8234.333333,8568.866667,7.64807918,0.021929825,4.893400464,20.3891686,9.398483518,0.040585,3.334905,69.99146474,0.011568551,24.56685825
2022,252,44232.29046,141.261995,87.40202368,68.23587858,654213.7,6975.45,7325.166667,6.341137913,0,3.658977507,15.24573961,8.405516951,0,0,75.78984652,0.010935949,22.1064914
2022,253,252429.9033,915.1478715,222.3337486,180.1037527,1185780.6,10337.61667,10979.45,24.41857843,19.66394187,24.04058368,48.08116735,31.82196191,27.194539,2811.263164,71.45018134,0.584082272,25.29575524
2022,254,147650.9705,496.460876,228.3933035,180.0457875,828016.2,7070.1,7666.816667,20.88385885,8.814887365,15.75722331,31.51444662,19.24000984,14.054005,993.631854,74.47696846,1.030205401,26.77468136
2022,255,858164.4901,2678.033683,1860.428651,1439.286224,3495432.6,31186.8,32365.11667,27.51691389,0.22675737,20.80928625,41.61857251,23.1190708,0.2856,89.0695008,61.50980248,0.581891685,23.18755294
2022,256,81602.97664,233.637267,229.7241634,177.6510667,491298.55,5272.05,5448.233333,15.47841478,0,5.438618949,22.66091229,9.268771479,0,0,67.32151581,0.011601601,19.63017857
2022,257,1165862.368,3060.301955,3781.39086,3243.455689,3462769.8,30526.68333,32062.68333,38.19158326,5.233102415,40.57834678,54.10446238,38.49141672,5.913359,1805.134366,78.45451684,1.508909025,36.41730358
2022,262,28332.96834,82.73743415,78.28409499,56.3725714,494133.2,5220.933333,5542.266667,5.426801403,0.034506556,3.329109279,13.87128866,7.945338722,0.043004,2.245001333,83.11343875,0.026447001,46.16178888
2022,280,24105.1928,74.42652704,53.72870895,42.42325238,300461.65,4335.166667,4354.516667,5.560384329,0,3.482716277,14.51131782,NULL,NULL,NULL,NULL,NULL,29.19275699
2022,301,1292138.852,4141.819114,2354.951719,2098.141377,3808596.6,31873.65,35264.78333,40.53940645,2.886529529,41.32479329,48.61740388,36.41538896,3.153957,1005.263047,80.12485793,1.301001435,35.00984878
2022,310,431811.1452,1294.285419,990.611953,894.0916695,2252555.9,19973.36667,21885.16667,21.61934703,0.548329508,16.03624903,33.58887161,22.88194406,0.580879,116.0053136,73.49678594,1.433726327,35.35438528
2022,311,148690.2915,592.3873706,NULL,NULL,856047.6,4345.433333,7926.366667,34.21759812,0,30.12287398,35.43867527,31.05570714,0,0,87.55956433,0.939649078,47.75873424
2022,312,796050.649,2419.611497,1892.367737,1456.855497,2394469.8,21144.78333,22171.01667,37.64761438,5.579302587,26.07154896,52.14309791,32.90399531,6.683013,1413.10587,92.04213184,0.291325392,26.78747169
2022,314,380789.2749,1218.70756,750.8533597,578.2145601,1075928.4,9448.883333,9962.3,40.29992343,3.297828759,24.44144343,48.88288686,26.44496797,4.143607,391.5239298,84.47993842,0.086113266,21.94313677
2022,316,616293.4658,1878.734348,1716.618361,894.6288663,1683315,15134.83333,15586.25,40.72020169,4.146019161,27.81216031,55.62432061,33.37901065,4.545773,687.9841188,82.67700776,0.108068424,22.4600274
2022,319,6048972.022,18050.32415,14554.18321,12282.63119,10486821.6,93624.91667,97100.2,64.60857042,13.89825539,32.47694741,64.95389482,46.4156308,16.119061,15091.40032,80.19584321,6.802683112,22.95578883
2022,320,1639278.841,4859.968968,4021.384056,3392.171927,5313826.8,45829.18333,49202.1,35.76932256,4.609589478,26.48005982,52.96011965,32.20705134,7.750984,3552.174171,81.33198443,0.92778048,23.31611387
2022,321,2593921.301,7354.527235,7227.532747,6001.665521,6827256,60483.38333,63215.33333,42.88651127,18.00901068,38.08146774,76.16293547,42.27925788,20.797777,12579.15262,71.231145,2.668230951,26.08005289
2022,322,493216.2349,1534.150719,986.2953973,917.0490915,1512419.05,19738.61667,21919.11667,24.98737593,5.37370431,15.96471992,66.51966634,27.78176419,5.578386,1101.079254,88.5537877,0.185706162,24.4715963
2022,323,2944420.02,8719.04884,7197.55855,6155.898649,5049847.8,45359.58333,46757.85,64.91285421,24.35500516,38.5290715,77.05814299,46.15572661,25.95895,11774.84888,85.36957633,2.047625305,20.68151066
2022,324,1103691.568,3389.125559,2435.343159,2038.438849,2291751,20660.33333,21219.91667,53.42080161,9.473929236,32.62287254,65.24574509,38.76528598,10.543545,2178.322245,89.0253288,0.144039458,21.16207176
2022,325,974723.124,2960.219716,2202.304708,1890.131138,1985540.4,17570.16667,18384.63333,55.47603176,11.51376147,31.79953578,63.59907155,43.96748353,13.332279,2342.48976,92.24360718,0.211872839,21.40226691
2022,326,347041.3892,1132.132769,637.4334068,479.5085016,1255987.8,10636.45,11629.51667,32.62755799,5.6869773,25.34800995,50.69601989,24.63711702,5.967623,634.7407902,79.44831014,0.160410508,21.9617923
2022,329,138184.4841,473.3322806,372.6554161,NULL,383405.4,3358,3550.05,41.15082909,1.149425287,22.81983756,45.63967512,27.43402941,1.354436,45.480752,85.3425385,0,21.26286461
2022,335,2698992.965,8535.852788,5622.655502,4259.932729,5773820.4,51678.06667,53461.3,52.22704987,19.88854982,38.40780515,76.81561031,37.19307742,20.738501,10717.25586,79.34935371,3.576895543,23.37849169
2022,337,622503.0274,1968.484547,1228.436808,1040.882131,2185975.85,21298.21667,22805.91667,29.22794134,0.946484486,14.23475479,34.34002865,23.25857127,1.165567,248.2307153,83.50716982,1.027736671,26.73203786
2022,340,991429.5365,3068.449273,2218.528844,1707.826921,2831871.6,24223.56667,26221.03333,40.92830549,0.173928168,28.3135993,33.31011682,28.38216065,0.248661,60.21978673,91.66053213,0.658310803,37.77836354
2022,341,712142.2231,2154.323014,1621.998116,1404.24588,2024962.2,17390.86667,18749.65,40.94920838,2.693689071,27.95422456,55.90844912,28.54645372,2.674423,465.1013381,85.88172002,0.38904395,22.09993608
2022,342,1138290.727,3601.425526,2404.326753,1763.031103,3886378.2,33787.48333,35984.98333,33.68971626,6.112087483,31.91042833,63.82085666,31.78360137,6.448415,2178.752075,80.94773399,0.905271406,26.79646863
2022,345,754572.4055,3006.264564,NULL,NULL,2469670.2,20671.6,22867.31667,36.50285442,15.2124183,35.99733057,71.99466114,37.4183054,15.651633,3235.436146,79.57507287,0.599041101,25.9636607
2022,350,153536.3037,432.3031706,438.5171585,358.4728337,1999321.2,17358.93333,18512.23333,8.844800587,0,6.888174937,13.77634987,8.286365326,0,0,95.25868239,0.073064776,30.61055735
2022,351,1097873.959,3184.189234,2876.707828,2404.091203,6393870,55522.85,59202.5,19.77337185,0.067253607,24.12799332,28.38587449,20.26978113,0.074377,41.25347755,80.35374761,1.165134017,49.03589638
2022,352,79927.50788,318.4362864,NULL,NULL,976734,5402.05,9043.833333,14.79577343,0,17.09020512,34.18041025,27.63573505,0,0,84.28405122,0.775305097,51.58513711
2022,354,90777.52643,361.6634519,NULL,NULL,815855.4,4938.233333,7554.216667,18.38259157,0.816993464,26.38455782,52.76911565,40.97629507,0.73977,36.52811197,84.71306864,1.852598824,43.4522044
2022,360,51598.25996,175.675641,76.40940452,56.9416942,608120,8339.833333,8813.333333,6.186965362,0.042354934,3.65737321,15.23905504,6.503885115,0.024626,2.051599,75.29364411,0.108909583,28.78168115
2022,361,74422.49771,244.3687759,134.084194,98.6057561,646831.3,8347.7,9374.366667,8.915329697,0.140731805,5.021518551,20.92299396,9.395159534,0.15019,12.5298977,85.48499166,0.118181063,27.37599143
2022,362,64500.49437,142.1600349,272.3675235,236.3744255,364176.25,4972.333333,5277.916667,12.97187659,0.069905627,3.716205568,15.48418987,10.90524323,0.05416,2.690032333,75.65884913,0.082076287,18.74288054
2022,363,142543.9813,404.5896208,406.1813795,320.4928177,1268118.8,17006.11667,18378.53333,8.381924225,0,4.542068173,18.92528406,9.194616398,0,0,73.65587868,0.081816018,24.41224952
2022,364,1262323.4,3849.214618,2998.122686,2262.38954,3437474.4,29955.01667,31828.46667,42.14063421,7.270615563,33.2770328,66.5540656,40.23277563,8.173012,2448.223512,76.48868005,0.817264039,26.1109416
2022,370,87761.74825,311.0005702,75.32556506,93.28509244,506837.2,7316.566667,7345.466667,11.99493591,2.178812923,7.120619832,29.6692493,NULL,NULL,NULL,NULL,NULL,22.85313318
2022,371,180108.0549,591.2436892,341.8333169,224.6863941,615613.4,7578.75,8921.933333,23.76487612,0.646311567,9.971182338,41.54659308,23.59051826,0.72509,54.9459375,82.22171113,0.033409537,22.06864107
2022,372,118490.5679,344.5296838,331.7786941,238.0826645,1050641.15,14530.43333,15226.68333,8.154647917,0.250626566,6.509440533,27.12266889,NULL,NULL,NULL,NULL,NULL,23.3744725
2022,373,455707.2365,1378.245266,1077.780913,866.5010851,1319483.5,16580.61667,18907.08333,27.48433582,4.322429907,13.72570472,55.45936307,25.30382328,4.668171,773.9997666,77.76435997,0.552689667,22.24927457
2022,375,704108.0417,1730.0962,2623.103027,2152.460293,2659860,23245.33333,24628.33333,30.29029662,2.197462086,27.74636321,55.49272642,29.88927681,2.371612,551.2863253,70.33855405,0.380705373,25.86519306
2022,388,321132.2984,1279.293495,NULL,NULL,1561348.8,11693.86667,14456.93333,27.46160081,1.202103681,27.20492074,54.40984149,26.67298232,0.994013,116.2370347,73.32208231,0.887101332,30.01617388
2022,391,70838.80628,282.2263199,NULL,NULL,223482.6,1764.066667,2069.283333,40.15653582,5.681818182,29.89478192,59.78956385,36.83156982,6.646729,117.2522191,90.36004646,0.08992013,23.46191997
2022,393,116774.0475,465.2310004,NULL,NULL,221968.8,1939.816667,2055.266667,60.19849687,26.35046113,44.15060532,88.30121065,47.44048505,26.272442,509.6363939,87.33660131,0.054488317,22.2735377
2022,394,231832.0631,923.6294087,NULL,NULL,1268118,8906.5,11741.83333,26.02953608,1.321138211,24.66426264,49.32852527,28.12400425,1.279279,113.931948,71.90108514,2.369072619,28.85735145
2022,395,102449.0139,408.1634018,NULL,NULL,692951.4,4502.683333,6416.216667,22.75288007,5.833333333,23.11184137,46.22368274,21.29956798,6.455174,290.6527119,79.33234106,1.626582351,28.43808337
2022,401,1005163.339,3087.696515,2295.999477,1786.4442,3171735,28505.73333,29367.91667,35.26179547,2.445074415,21.74460411,43.48920821,23.40891872,3.063067,873.130612,82.89144992,0.223785791,23.69226733
2022,402,688245.3564,2182.786781,1360.739018,1122.700733,2315530.8,20830.03333,21440.1,33.0410108,0.296593953,19.93328313,39.86656625,19.59401805,0.361705,75.34223057,94.4680732,0.27204071,23.46674413
2022,403,1403084.592,4059.21978,3793.396305,3015.545473,4087265.4,37010.41667,37845.05,37.91053218,3.072026057,25.29046734,50.58093468,22.63455949,3.574428,1322.900333,83.86933754,0.515130626,21.63038183
2022,404,357587.825,1087.724368,816.6101858,679.1174023,1986818.4,17938.91667,18396.46667,19.93363544,0.269507187,15.11217986,30.22435972,14.76302229,0.325727,58.42705158,87.40997599,0.216377076,23.50901967
2022,405,566473.1588,1798.980657,1094.680866,935.5743381,2446473.6,22063.96667,22652.53333,25.67413047,0.087950748,16.66098838,33.32197676,18.97913105,0.120961,26.6753357,74.82254501,0.24547008,26.42725042
2022,406,1129502.15,3363.691294,2721.432944,2317.760041,3915559.8,35116.81667,36255.18333,32.16413837,1.874746068,21.20483136,42.40966271,19.94926987,2.386289,837.9574793,96.10675518,0.358549048,26.57444886
2022,407,975984.9636,3153.185995,1715.29507,1537.740891,3605709.6,31636.88333,33386.2,30.84959265,0.298079046,19.48098322,38.96196643,19.48101421,0.431418,136.4815147,84.73566373,0.33397555,23.48644142
2022,408,1018729.546,3244.665418,2052.969724,1573.614521,2865999.6,25847.81667,26537.03333,39.41259562,2.199567069,23.05429113,46.10858227,22.60300983,2.702166,698.4338542,86.56220867,1.044989375,23.933071
2022,410,2828524.814,8641.998234,6438.331921,5235.322537,6959053.8,63388.15,64435.68333,44.62229634,6.90714137,31.00287931,62.00575862,39.38501001,8.372353,5307.046082,76.38098655,3.035748124,28.1080676
2022,412,91071.7728,349.4569325,64.57851403,NULL,712016.15,6855.466667,7664.333333,13.28454753,0.034399725,6.261985502,15.39933935,8.700777682,0.052154,3.571698133,92.54830349,0.095931678,29.41243203
2022,413,89587.87815,273.2787483,225.1136893,149.8225886,670878.95,8795.433333,9644.45,10.18572647,0.100477267,6.405565766,25.88708404,14.28122108,0.087728,7.713595033,79.01793196,0.152769054,26.67203664
2022,414,41110.43013,141.2170302,108.9414528,NULL,267846.5,3629.333333,3881.833333,11.32726767,0,3.260798589,13.58666079,9.463259237,0,0,76.13581088,0.000811155,18.60371118
2022,416,48936.52447,194.9662329,NULL,NULL,323552.5,3842.916667,4689.166667,12.73421433,0.248015873,7.206962757,30.02901149,15.4998165,0.338248,12.99674417,76.94647558,0.025719242,21.83904487
2022,418,258178.4625,1028.544642,NULL,NULL,754286.4,6744.233333,6984.133333,38.28136568,2.268518519,20.7853324,41.57066481,31.29492448,2.414613,162.8462581,70.69968423,2.717150777,31.82668202
2022,430,1871907.897,5609.220478,4541.714081,3674.587496,4405033.8,38507.11667,40787.35,48.61199848,9.818935231,36.44899791,72.89799583,51.57004332,10.319559,3973.741904,72.31352192,0.928067204,22.53998017
2022,501,1409426.149,4503.913045,3017.872637,1967.977385,4986833.4,42496.43333,46174.38333,33.16575154,8.068527217,31.29061208,62.58122416,40.72950708,9.454002,4017.612807,75.83787415,1.553660036,28.22640128
2022,502,1498250.73,4359.866681,4105.526291,3071.561715,6241032,54559.51667,57787.33333,27.4608505,4.362668518,26.27569203,52.55138406,30.32542252,4.948087,2699.604885,83.4515972,0.968979914,26.38806618
2022,503,1867687.473,5765.646352,4105.200206,3339.352061,7954671.6,68883.8,73654.36667,27.11359525,6.059597137,29.43703886,50.78241218,30.68443934,8.038987,5537.499798,82.25674041,1.964021184,30.31225372
2022,509,73409.0596,292.4663729,NULL,NULL,702423,3754.75,6503.916667,19.55098465,0.139664804,17.96346071,35.92692142,21.4716428,0.181002,6.7960975,81.24195306,0.271983028,35.3133824
2022,531,714550.6915,2269.8385,1397.283,1163.911482,3091104,26618.36667,28621.33333,26.84427262,5.064737243,26.08714588,52.17429176,27.77864023,5.718862,1522.251153,88.55995798,1.112399072,28.09006917
2022,555,852544.9178,2866.408733,1394.68829,976.6537866,2150688.6,16926.05,19913.78333,50.36880535,3.147136207,34.52823082,40.62144803,36.82084252,4.198739,710.6740614,94.66288747,0.222593211,67.14180008
2022,562,158940.3165,547.5359879,317.1789587,80.89480209,1107717.95,14605.48333,16053.88333,10.882236,0.524750743,9.397097004,39.15457085,NULL,NULL,NULL,NULL,NULL,34.84093215
2022,563,60326.0798,212.2291856,74.99169832,50.91912741,472865.05,6374.2,6853.116667,9.46410213,0.081234768,5.969045032,24.87102096,NULL,NULL,NULL,NULL,NULL,33.19781523
2022,564,35530.14118,99.1240251,64.20134268,117.9280817,384358.75,5528.916667,5570.416667,6.42623923,0,3.983626409,16.59844337,NULL,NULL,NULL,NULL,NULL,24.84637738
2022,595,419581.3196,1328.679086,862.7264947,664.8563104,1951907.4,16686.9,18073.21667,25.14435393,0.218150087,18.47301447,36.94602893,24.3947363,0.282961,47.2072401,80.75838177,0.233193386,31.24525594
2022,601,935275.8698,2763.387015,2317.684306,1953.970084,4854479.4,40407.36667,44948.88333,23.14617227,2.16603525,23.54376896,47.08753793,28.38283781,2.644416,1068.532404,80.55135719,0.63683772,36.86006446
2022,602,53377.35642,212.6587905,NULL,NULL,559110.6,3430.083333,5176.95,15.56153342,0,16.92053761,33.84107522,28.18684532,0,0,81.55688623,0.470668727,41.04152862
2022,603,29460.32726,117.3718218,NULL,NULL,421455.6,2957.6,3902.366667,9.960889661,0,7.431315763,14.86263153,17.2061454,0,0,83.51690451,0.145566427,34.95822164
2022,604,26319.62883,104.859079,NULL,NULL,421981.2,2761,3907.233333,9.532643546,0,7.160716033,14.32143207,17.35521721,0,0,87.14799653,0.073684021,35.43849378
2022,606,3269.83273,13.02722203,NULL,NULL,129979.8,877.5833333,1203.516667,3.725951264,0,4.773947605,9.54789521,6.688126738,0,0,86.93577982,0.158606279,25.5399926
2022,608,7051.877556,28.09512971,NULL,NULL,102558.6,765.55,949.6166667,9.211517936,0,4.548741603,9.097483206,6.004921618,0,0,95.23809524,0.121581996,25.06488356
2022,609,13811.37005,43.33258996,30.86697589,21.44850363,419281.95,5629.933333,6076.55,2.453203126,0,1.865723855,7.773849395,4.395040491,0,0,70.40504394,0,22.1441075
2022,614,8270.282605,23.76896103,22.44692416,18.33924727,197143.35,2748.383333,2857.15,3.009144505,0,1.796893303,7.487055429,4.252916699,0,0,81.76173846,0,27.83455572
2022,616,17691.53194,59.38137003,30.17649833,19.639196,300046.5,3851.5,4348.5,4.593413461,0,2.149199765,8.954999022,5.409331581,0,0,92.26027397,0.004970086,26.32894706
2022,618,13308.57607,43.10851214,27.28785124,17.24792349,297992.6,4039.316667,4318.733333,3.294759279,0,1.888589325,7.869122186,5.161200363,0,0,91.81145188,0.002132014,26.66247154
2022,619,8371.307694,24.26277082,23.83337377,16.80672228,182361.25,2377.05,2642.916667,3.521721333,0,1.864634527,7.76931053,5.119941645,0,0,86.95485845,0,28.40898803
2022,620,659731.6989,1611.862632,2148.966038,2313.03136,2715435,24069.51667,25142.91667,27.40942862,6.283905967,35.10083961,41.52040363,35.15075159,6.415113,1544.083564,78.5503863,1.168941001,47.46162779
2022,640,939601.9257,3183.334845,1365.661956,1122.104158,4369053.6,36807.75,40454.2,25.52728503,2.045728039,21.83138991,43.66277982,29.12870216,2.37021,872.4172905,82.68473583,2.202441134,36.93706998
2022,701,1043381.719,3118.268794,2558.190142,2059.199423,6265299.6,54961.13333,58012.03333,18.98399206,0.570835496,14.88483467,28.84351823,17.77632322,0.505419,277.7735679,79.52299346,1.429032266,28.56281776
2022,733,42137.29573,131.3694648,89.58606734,72.66265436,527017.4,6423.816667,7637.933333,6.559542078,0.02047502,3.852156178,16.05065074,10.45698582,0.024017,1.541716,92.41690513,0.008838045,27.74012342
2022,741,44965.58122,143.6567048,85.84594927,71.67353153,509283.25,6413.616667,7380.916667,7.010955528,0.019888624,4.227732413,17.61555172,11.49858074,0.020939,1.340445883,91.03004065,0.012869475,27.72034886
2022,743,38509.65709,139.895963,60.08203884,4.379102607,741062.3,9550.883333,10740.03333,4.032051879,0,2.748624673,11.4526028,6.268243963,0,0,83.66900175,0.015505138,25.93458954
2022,744,58065.05423,212.0545247,93.06477958,NULL,726837.95,9011.233333,10533.88333,6.443630087,0.047721308,4.488374951,18.70156229,9.976350464,0.058559,5.2715715,80.35273027,0.040368088,25.20577234
2022,748,12883.6674,45.25488263,29.32099727,NULL,195255.05,2389.483333,2829.783333,5.391821412,0,4.623317519,19.26382299,10.65797826,0,0,72.22305277,0,37.23560434
2022,749,11755.41999,41.6531915,25.00901768,NULL,175199.05,2492.5,2539.116667,4.716316945,0,4.375744273,18.23226781,9.648546515,0,0,74.5272525,0,40.23443617
2022,791,460851.2707,1836.060839,NULL,NULL,2170747.8,18475.15,20099.51667,24.94438587,0.722222222,21.44312019,42.86720952,25.34998033,0.780733,144.2354961,82.46325531,0.812795647,32.41099612
2022,005/006,4103835.597,11905.05643,10669.896,9045.674865,8618772.6,73292.46667,79803.45,55.99259765,5.810397554,24.39403205,51.90219585,31.39234387,6.515496,4775.297373,83.44713906,3.372219429,9.860222162
2022,015/050,1994648.028,5692.942593,5542.129981,4476.269003,6211980,55873.23333,57518.33333,35.69952747,1.7578125,16.34681855,32.69363711,18.32089741,2.092812,1169.315027,80.01071778,0.647222493,15.85953893
2022,129/133,1400120.416,4486.594411,2733.508968,2126.49601,4692654,40858.38333,43450.5,34.2676411,0.479516314,18.60321331,37.20642663,22.84376757,0.438557,179.1640109,84.59464043,0.625455753,20.23360301
2022,171/172,427225.3752,1397.861654,892.3375768,483.2346149,1875191.6,25436.68333,27079.35,16.79563996,0.302204314,7.527102834,31.26280173,20.39715339,0.426056,108.360271,85.83073905,1.648545803,26.0105576
2022,173/174,300954.134,985.0584806,605.3639739,358.47627,2454022.95,34201.6,35565.55,8.799416811,0.054151625,4.600915733,19.17048222,9.458331431,0.05917,20.2131456,76.64812671,0.650796419,24.68074583
2022,184/185,171478.7224,572.1436886,290.2587511,206.0838946,1458259.8,20476.18333,21134.2,8.374545177,0.010687186,3.265006571,13.60419404,7.258229156,0.013356,2.723332383,91.46120697,0.071392941,24.7584608
2022,246/249,965891.0628,2981.900531,2195.236939,1665.834014,3853467,32825.18333,35680.25,29.42530596,0.797993616,13.49194899,26.98389798,21.57001356,1.383248,454.0379359,77.5821506,0.877538933,20.75375187
2022,560/561,73223.74908,220.8315757,181.5707843,134.7313354,908661,12527.5,13169,5.845040837,0.099460074,4.01161548,16.7150645,NULL,NULL,NULL,NULL,NULL,26.18785472
2022,719/722,16120.05563,60.27726972,19.04732548,NULL,350787.95,4749.45,5083.883333,3.394088921,0,2.270242058,9.459341908,4.761587405,0,0,75.94902491,0.279736249,23.29125961
2022,745/746,146867.8923,517.637072,150.9622983,146.6281886,1004135.15,12894.71667,14552.68333,11.38977273,0.248323814,7.11959204,29.66496683,19.92496344,0.245044,31.59205583,80.5052221,1.26724917,29.9990654
2022,R1,4125755.407,12254.99256,10088.26059,8470.366531,5883318,52607.6,54475.16667,78.42508321,8.488017429,44.91716613,59.88955484,38.33140538,9.970436,5245.18815,84.96469538,1.497410981,22.23450021
2022,R2,1675724.102,4912.443756,4324.021545,3513.735471,5334166.8,48024.96667,49390.43333,34.89276971,0.060808756,18.78862909,25.05150545,18.02369427,0.077496,37.1713242,90.38760873,1.436993963,19.09105092
2022,R3,810962.9701,2439.279594,1933.203695,1583.503225,4828579.2,42870.83333,44709.06667,18.91642656,0.010997471,14.39781861,19.19709149,15.35672121,0.017405,7.459525,93.70477569,0.788321424,35.95392853
