Year,line_no,DayType,sheet,Time_Range,direction_name_EastNorth,direction_name_WestSouth,Revenue_Hours,Service_Hours,Average_Trips_Per_Clock_Hour_Per_Direction,Average_Boardings_Per_Revenue_Hour,Average_Boardings_Per_Trip,Average_Peak_Passenger_Load_EastNorth,Average_Peak_Load_Factor_Percentage_EastNorth,Average_Peak_Passenger_Load_WestSouth,Average_Peak_Load_Factor_Percentage_WestSouth
2022,312,SUN,Fall,15:00-18:00,NORTH,SOUTH,168,168,2,42.73014557,33.19666705,22.55393218,0.451078644,23.98476431,0.479695286
2022,312,SUN,Fall,18:00-21:00,NORTH,SOUTH,161.7,161.7,2,39.47820568,29.566627,18.5331824,0.370663648,31.50776353,0.630155271
2022,312,SUN,Fall,21:00-24:00,NORTH,SOUTH,90.6,90.6,1.166666667,33.32886483,23.19356211,14.998964,0.29997928,27.25071225,0.545014245
2022,312,SUN,Fall,24:00-04:00,NORTH,SOUTH,16.8,19.5,1,33.70751471,15.73017353,7.199145299,0.143982906,26.07777778,0.521555556
2022,312,SUN,Summer,06:00-09:00,NORTH,SOUTH,32.8,35,2,34.24579846,23.40129562,24.84583333,0.496916667,14.58095238,0.291619048
2022,312,SUN,Summer,09:00-15:00,NORTH,SOUTH,212.8,212.8,2,31.76570517,23.37529418,26.91921296,0.538384259,14.43819444,0.288763889
2022,312,SUN,Summer,15:00-18:00,NORTH,SOUTH,109,109,2,35.28961195,26.71462191,20.06166226,0.401233245,21.86111111,0.437222222
2022,312,SUN,Summer,18:00-21:00,NORTH,SOUTH,110.8,110.8,2,39.09882907,30.07252211,19.24614198,0.38492284,28.06216931,0.561243386
2022,312,SUN,Summer,21:00-24:00,NORTH,SOUTH,60.4,60.4,1.166666667,39.54961095,26.09554002,16.73148148,0.33462963,35.76111111,0.715222222
2019,314,MF,Fall,04:00-06:00,EAST,WEST,15.6,27.6,1,50.33812342,10.90659341,NULL,NULL,10.57142857,0.211428571
2019,314,MF,Fall,06:00-09:00,EAST,WEST,524.4,570,2.166666667,82.76818212,46.29178035,50.54383075,1.010876615,17.78406546,0.355681309
2019,314,MF,Fall,09:00-15:00,EAST,WEST,626.4,626.4,1,61.54143808,44.52605793,39.7152315,0.79430463,20.08637826,0.401727565
2019,314,MF,Fall,15:00-18:00,EAST,WEST,476.4,476.4,1.666666667,86.57662829,58.29743369,31.27717362,0.625543472,47.88834719,0.957766944
2019,314,MF,Fall,18:00-21:00,EAST,WEST,234,280.8,1.166666667,76.25361584,35.23248504,11.55559846,0.231111969,42.0800893,0.841601786
2019,314,MF,Fall,21:00-24:00,EAST,WEST,200.4,200.4,1,61.21022586,28.10699392,9.902059233,0.198041185,37.63773621,0.752754724
2019,314,MF,Fall,24:00-04:00,EAST,WEST,68.4,68.4,1,38.8487904,18.45317544,2.974206349,0.059484127,30.79314421,0.615862884
2019,314,MF,Summer,04:00-06:00,EAST,WEST,10.4,18.4,1,50.76923077,11,NULL,NULL,10.33333333,0.206666667
2019,314,MF,Summer,06:00-09:00,EAST,WEST,342.4,365.6,2,69.67696638,40.99846916,48.68912569,0.973782514,14.6042058,0.292084116
2019,314,MF,Summer,09:00-15:00,EAST,WEST,417.6,417.6,1,59.25476683,42.87199872,39.06335714,0.781267143,19.70440448,0.39408809
2019,314,MF,Summer,15:00-18:00,EAST,WEST,317.6,317.6,1.666666667,75.04951747,50.33333968,28.50680419,0.570136084,42.84450617,0.856890123
2019,314,MF,Summer,18:00-21:00,EAST,WEST,156,187.2,1.166666667,77.06123181,35.60984198,14.32729469,0.286545894,39.57186448,0.79143729
2019,314,MF,Summer,21:00-24:00,EAST,WEST,133.6,133.6,1,62.02452702,28.52918335,10.03589744,0.200717949,37.97175267,0.759435053
2019,314,MF,Summer,24:00-04:00,EAST,WEST,45.6,45.6,1,41.89904586,19.90204678,3.785087719,0.075701754,33.44444444,0.668888889
2019,314,SAT,Fall,04:00-06:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,314,SAT,Fall,06:00-09:00,EAST,WEST,38.25,42.75,1.233333333,54.14343318,27.51488095,42.34285714,0.846857143,10.07261905,0.201452381
2019,314,SAT,Fall,09:00-15:00,EAST,WEST,120.5,120.5,1,57.589478,38.56015212,35.83664021,0.716732804,19.23888889,0.384777778
2019,314,SAT,Fall,15:00-18:00,EAST,WEST,49.25,49.25,1,76.42221303,40.8912037,29.50092593,0.590018519,30.48333333,0.609666667
2019,314,SAT,Fall,18:00-21:00,EAST,WEST,38,38,1.155555556,70.54874091,25.91203704,14.02222222,0.280444444,33.44444444,0.668888889
2019,314,SAT,Fall,21:00-24:00,EAST,WEST,47.5,47.5,1.311111111,61.55352241,24.14748677,14.43630952,0.28872619,29.66111111,0.593222222
2019,314,SAT,Fall,24:00-04:00,EAST,WEST,6.75,9.75,1,101.8518519,22.91666667,5.266666667,0.105333333,40.5,0.81
2019,314,SAT,Summer,04:00-06:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,314,SAT,Summer,06:00-09:00,EAST,WEST,25.5,28.5,1.25,52.77849462,26.81111111,38.38333333,0.767666667,10.2325,0.20465
2019,314,SAT,Summer,09:00-15:00,EAST,WEST,80.33333333,80.33333333,1,56.20771605,37.63611111,34.60277778,0.692055556,18.83333333,0.376666667
2019,314,SAT,Summer,15:00-18:00,EAST,WEST,32.83333333,32.83333333,1,70.35806214,37.90277778,26.80555556,0.536111111,27.51111111,0.550222222
2019,314,SAT,Summer,18:00-21:00,EAST,WEST,25.33333333,25.33333333,1.166666667,71.17026331,26.05,15.05,0.301,28.97777778,0.579555556
2019,314,SAT,Summer,21:00-24:00,EAST,WEST,31.66666667,31.66666667,1.333333333,64.92767043,25.93518519,16.39166667,0.327833333,31.24166667,0.624833333
2019,314,SAT,Summer,24:00-04:00,EAST,WEST,4.5,6.5,1,106.3333333,23.925,7.55,0.151,38.2,0.764
2019,314,SUN,Fall,04:00-06:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,314,SUN,Fall,06:00-09:00,EAST,WEST,27,27,1,42.21587302,15.83095238,21.64484127,0.432896825,6.283333333,0.125666667
2019,314,SUN,Fall,09:00-15:00,EAST,WEST,67.5,67.5,1,97.05864198,29.99884259,32.74305556,0.654861111,14.96203704,0.299240741
2019,314,SUN,Fall,15:00-18:00,EAST,WEST,32.4,32.4,1,110.1752646,33.05257937,22.06150794,0.441230159,27.19907407,0.543981481
2019,314,SUN,Fall,18:00-21:00,EAST,WEST,35.1,35.1,1,98.23791887,31.40304233,14.38888889,0.287777778,39.46164021,0.789232804
2019,314,SUN,Fall,21:00-24:00,EAST,WEST,28.5,35.7,1,85.72910053,22.7239418,12.25555556,0.245111111,29.41402116,0.588280423
2019,314,SUN,Fall,24:00-04:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,314,SUN,Summer,04:00-06:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,314,SUN,Summer,06:00-09:00,EAST,WEST,18,18,1,62.35555556,23.38333333,35.7,0.714,8.541666667,0.170833333
2019,314,SUN,Summer,09:00-15:00,EAST,WEST,45,45,1,100.753836,31.19781746,35.80952381,0.716190476,13.41944444,0.268388889
2019,314,SUN,Summer,15:00-18:00,EAST,WEST,21.6,21.6,1,101.3492063,30.4047619,25.23809524,0.504761905,19.5,0.39
2019,314,SUN,Summer,18:00-21:00,EAST,WEST,23.4,23.4,1,99.26851852,31.98055556,18.03333333,0.360666667,36.55555556,0.731111111
2019,314,SUN,Summer,21:00-24:00,EAST,WEST,17.4,24.6,1,112.0388889,26.9875,13.54722222,0.270944444,34.02301587,0.680460317
2019,314,SUN,Summer,24:00-04:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022,314,MF,Fall,06:00-09:00,EAST,WEST,528.8,559.7,2.162037037,57.08720784,32.20643443,38.22856827,0.764571365,16.57452448,0.33149049
2022,314,MF,Fall,09:00-15:00,EAST,WEST,681.6,681.6,1,40.07691077,31.24735092,32.33761881,0.646752376,20.90018523,0.418003705
2022,314,MF,Fall,15:00-18:00,EAST,WEST,476.4,526.8,1.666666667,47.28924026,31.7733965,24.58410733,0.491682147,39.11605744,0.782321149
2022,314,MF,Fall,18:00-21:00,EAST,WEST,248.4,294,1.166666667,51.01158077,24.1461415,13.15019764,0.263003953,33.2492284,0.664984568
2022,314,MF,Fall,21:00-24:00,EAST,WEST,210,210,1,38.37242957,18.60155616,8.233356961,0.164667139,28.08742542,0.561748508
2022,314,MF,Fall,24:00-04:00,EAST,WEST,49.2,69.6,1,54.84987436,18.74037374,3.892094017,0.07784188,36.0787037,0.721574074
2022,314,MF,Summer,06:00-09:00,EAST,WEST,344.8,344.8,2,44.97803053,26.7031758,30.61745498,0.6123491,14.79133838,0.295826768
2022,314,MF,Summer,09:00-15:00,EAST,WEST,433.6,433.6,1,35.23001278,25.89231712,27.74533994,0.554906799,16.85122114,0.337024423
2022,314,MF,Summer,15:00-18:00,EAST,WEST,321.6,338.4,1.666666667,46.2054918,31.1785273,24.32746449,0.48654929,31.94120827,0.638824165
2022,314,MF,Summer,18:00-21:00,EAST,WEST,164.8,195.2,1.166666667,45.21663524,21.49786762,12.8759743,0.257519486,25.79811508,0.515962302
2022,314,MF,Summer,21:00-24:00,EAST,WEST,140,140,1,33.48093399,16.23923767,8.94219246,0.178843849,21.57735209,0.431547042
2022,314,MF,Summer,24:00-04:00,EAST,WEST,32.8,46.4,1,48.01381179,16.40471903,3.36622807,0.067324561,33.125,0.6625
2022,314,SAT,Fall,06:00-09:00,EAST,WEST,38.25,38.25,1.233333333,35.36522595,18.00182822,30.825,0.6165,7.502083333,0.150041667
2022,314,SAT,Fall,09:00-15:00,EAST,WEST,122,122,1,40.71647161,27.64862754,28.42802469,0.568560494,17.46343795,0.349268759
2022,314,SAT,Fall,15:00-18:00,EAST,WEST,52.25,56.25,1,49.42817681,27.5538187,21.2362514,0.424725028,29.77727273,0.595545455
2022,314,SAT,Fall,18:00-21:00,EAST,WEST,37,37,1.155555556,42.87601348,15.10225791,11.2237013,0.224474026,22.25555556,0.445111111
2022,314,SAT,Fall,21:00-24:00,EAST,WEST,47.5,47.5,1.311111111,34.27663439,13.22188261,10.19848485,0.203969697,22.14722222,0.442944444
2022,314,SAT,Summer,09:00-15:00,EAST,WEST,81.33333333,84,1,35.95269616,24.37677321,26.41666667,0.528333333,16.75,0.335
2022,314,SUN,Fall,06:00-09:00,EAST,WEST,18,23.4,1,43.63284682,13.11641146,16.25925926,0.325185185,10.16053391,0.203210678
2022,314,SUN,Fall,09:00-15:00,EAST,WEST,82.2,87.6,1,50.10704242,19.03773107,27.93226712,0.558645342,11.46296296,0.229259259
2022,314,SUN,Fall,18:00-21:00,EAST,WEST,40.2,40.2,1,52.34403613,19.5147809,13.51430976,0.270286195,27.82828283,0.556565657
2022,314,SUN,Fall,21:00-24:00,EAST,WEST,35.7,35.7,1,48.82402671,16.16067794,9.71328976,0.194265795,21.95743146,0.439148629
2019,316,MF,Fall,04:00-06:00,NORTH,SOUTH,128.85,175.65,2,45.08463442,20.17067759,42.96655329,0.859331066,7.97979798,0.15959596
2019,316,MF,Fall,06:00-09:00,NORTH,SOUTH,588,607.2,2,78.58307528,53.39772513,54.70392751,1.09407855,19.18825497,0.383765099
2019,316,MF,Fall,09:00-15:00,NORTH,SOUTH,1281.6,1281.6,2.083333333,73.73483051,53.1347878,36.5511805,0.73102361,25.091515,0.5018303
2019,316,MF,Fall,15:00-18:00,NORTH,SOUTH,603.6,619.2,2,80.64947811,56.15832795,24.04785538,0.480957108,49.86736096,0.997347219
2019,316,MF,Fall,18:00-21:00,NORTH,SOUTH,386.4,386.4,1.333333333,73.12546229,49.22527142,19.95808737,0.399161747,48.07880899,0.96157618
2019,316,MF,Fall,21:00-24:00,NORTH,SOUTH,117.6,128.4,1,69.8496732,47.14852941,20.77222222,0.415444444,48.13888889,0.962777778
2019,316,MF,Fall,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,316,MF,Summer,04:00-06:00,NORTH,SOUTH,87.2,118.4,2,45.27057445,20.5603859,41.25694444,0.825138889,8.688475751,0.173769515
2019,316,MF,Summer,06:00-09:00,NORTH,SOUTH,392,404.8,2,60.05389542,40.50534011,44.84125305,0.896825061,14.28835314,0.285767063
2019,316,MF,Summer,09:00-15:00,NORTH,SOUTH,854.4,854.4,2.083333333,66.43707405,47.57546691,32.14823235,0.642964647,24.35755481,0.487151096
2019,316,MF,Summer,15:00-18:00,NORTH,SOUTH,402.4,425.6,2,75.59940504,52.47341514,22.44461433,0.448892287,44.10592084,0.882118417
2019,316,MF,Summer,18:00-21:00,NORTH,SOUTH,257.6,257.6,1.333333333,77.27108215,51.94002753,23.02607731,0.460521546,46.86700241,0.937340048
2019,316,MF,Summer,21:00-24:00,NORTH,SOUTH,78.4,85.6,1,69.03143143,46.59621622,22.70664414,0.454132883,44.805,0.8961
2019,316,MF,Summer,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,316,SAT,Fall,04:00-06:00,NORTH,SOUTH,0,2.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,316,SAT,Fall,06:00-09:00,NORTH,SOUTH,60.75,63.5,1.155555556,69.91421939,39.91191799,45.84781746,0.916956349,12.3,0.246
2019,316,SAT,Fall,09:00-15:00,NORTH,SOUTH,264,264,2,55.61758536,40.91060516,34.94198232,0.698839646,19.73083814,0.394616763
2019,316,SAT,Fall,15:00-18:00,NORTH,SOUTH,142.75,142.75,2.155555556,68.69222857,50.47276455,28.19579125,0.563915825,39.12572751,0.78251455
2019,316,SAT,Fall,18:00-21:00,NORTH,SOUTH,106,108.25,1.488888889,53.17375126,41.84113757,19.03059965,0.380611993,38.07268519,0.761453704
2019,316,SAT,Fall,21:00-24:00,NORTH,SOUTH,35,35,1,51.01666667,40.2125,24.04166667,0.480833333,34.09166667,0.681833333
2019,316,SAT,Fall,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,316,SAT,Summer,04:00-06:00,NORTH,SOUTH,0,1.833333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,316,SAT,Summer,06:00-09:00,NORTH,SOUTH,40.5,42.33333333,1.166666667,69.58239395,39.58518519,40.13412698,0.80268254,16.88888889,0.337777778
2019,316,SAT,Summer,09:00-15:00,NORTH,SOUTH,176,176,2,53.15042646,39.05391865,33.96626984,0.679325397,17.69126984,0.353825397
2019,316,SAT,Summer,15:00-18:00,NORTH,SOUTH,95.16666667,95.16666667,2.166666667,63.32834951,46.53075397,24.10502646,0.482100529,35.35,0.707
2019,316,SAT,Summer,18:00-21:00,NORTH,SOUTH,70.66666667,72.16666667,1.5,54.51620028,42.55019841,19.74047619,0.394809524,36.47210317,0.729442063
2019,316,SAT,Summer,21:00-24:00,NORTH,SOUTH,23.33333333,23.33333333,1,61.56666667,48.83333333,26.83333333,0.536666667,37.63333333,0.752666667
2019,316,SAT,Summer,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,316,SUN,Fall,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,316,SUN,Fall,06:00-09:00,NORTH,SOUTH,31.2,34.5,1,74.94796935,40.57291667,38.29027778,0.765805556,13.30246914,0.266049383
2019,316,SUN,Fall,09:00-15:00,NORTH,SOUTH,135.9,141.3,1,78.50783432,49.34079586,39.77407407,0.795481481,20.89800852,0.41796017
2019,316,SUN,Fall,15:00-18:00,NORTH,SOUTH,66.3,66.3,1,82.11504434,50.4375,23.27184009,0.465436802,39.18425926,0.783685185
2019,316,SUN,Fall,18:00-21:00,NORTH,SOUTH,69,69,1,72.29587963,46.24166667,19.01358025,0.380271605,41.59722222,0.831944444
2019,316,SUN,Fall,21:00-24:00,NORTH,SOUTH,32.4,35.1,1,60.62626263,35.51111111,16.44444444,0.328888889,30.25555556,0.605111111
2019,316,SUN,Fall,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,316,SUN,Summer,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,316,SUN,Summer,06:00-09:00,NORTH,SOUTH,20.8,23,1,69.84137931,37.66666667,34.33333333,0.686666667,17.16666667,0.343333333
2019,316,SUN,Summer,09:00-15:00,NORTH,SOUTH,90.6,94.2,1,78.90180527,49.62083333,41.29960317,0.825992063,22.09259259,0.441851852
2019,316,SUN,Summer,15:00-18:00,NORTH,SOUTH,44.2,44.2,1,88.16105522,54.12830688,30.97698413,0.619539683,35.34259259,0.706851852
2019,316,SUN,Summer,18:00-21:00,NORTH,SOUTH,46,46,1,75.45386905,48.18716931,21.70502646,0.434100529,41.34259259,0.826851852
2019,316,SUN,Summer,21:00-24:00,NORTH,SOUTH,21.6,23.4,1,64.07438672,37.72073413,18.45238095,0.369047619,30.93055556,0.618611111
2019,316,SUN,Summer,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022,316,MF,Fall,04:00-06:00,NORTH,SOUTH,128.4,187.2,2,42.21511757,18.82090658,38.53841608,0.770768322,10.37457916,0.207491583
2022,316,MF,Fall,06:00-09:00,NORTH,SOUTH,572.2,589.4,2,59.05431872,38.43454157,44.11491278,0.882298256,19.93188156,0.398637631
2022,316,MF,Fall,09:00-15:00,NORTH,SOUTH,1218,1218.7,2,48.10339399,34.01912961,31.33474481,0.626694896,21.23044727,0.424608945
2022,316,MF,Fall,15:00-18:00,NORTH,SOUTH,705.6,705.6,2,49.93240237,40.86606242,26.79255754,0.535851151,39.68599489,0.793719898
2022,316,MF,Fall,18:00-21:00,NORTH,SOUTH,462,462,1.5,46.8000171,32.86230629,20.53554801,0.41071096,34.83768325,0.696753665
2022,316,MF,Fall,21:00-24:00,NORTH,SOUTH,120,130.8,1,44.27047844,29.88257295,21.5052682,0.430105364,30.17050827,0.603410165
2022,316,MF,Summer,04:00-06:00,NORTH,SOUTH,87.2,126.4,2,39.18909138,17.798379,37.35606061,0.747121212,10.18900433,0.203780087
2022,316,MF,Summer,06:00-09:00,NORTH,SOUTH,420,420,2,43.76666507,31.25609352,34.13546539,0.682709308,14.83666233,0.296733247
2022,316,MF,Summer,09:00-15:00,NORTH,SOUTH,811.2,844.8,2,42.80073867,30.0721088,28.51186203,0.570237241,19.16137421,0.383227484
2022,316,MF,Summer,15:00-18:00,NORTH,SOUTH,467.2,467.2,2,43.46633173,35.20687649,22.31960096,0.446392019,35.02358441,0.700471688
2022,316,MF,Summer,18:00-21:00,NORTH,SOUTH,306.4,306.4,1.5,45.7067929,31.90262762,20.17223055,0.403444611,32.12581897,0.642516379
2022,316,MF,Summer,21:00-24:00,NORTH,SOUTH,76.8,84,1,43.71679968,28.05161313,21.05358988,0.421071798,27.67753623,0.553550725
2022,316,SAT,Fall,06:00-09:00,NORTH,SOUTH,112,117.5,1.822222222,44.0337293,28.8410471,30.14065657,0.602813131,13.17614478,0.263522896
2022,316,SAT,Fall,09:00-15:00,NORTH,SOUTH,269.5,269.5,2,41.23809008,30.93794926,32.37301888,0.647460378,18.21994709,0.364398942
2022,316,SAT,Fall,15:00-18:00,NORTH,SOUTH,134.75,134.75,2,49.75172722,37.24643446,24.95808081,0.499161616,33.20314815,0.664062963
2022,316,SAT,Fall,18:00-21:00,NORTH,SOUTH,136.25,136.25,2,42.64845576,32.10245592,18.96203704,0.379240741,35.44574074,0.708914815
2022,316,SAT,Fall,21:00-24:00,NORTH,SOUTH,46.25,53,1.5,42.41124381,23.27235451,15.92083333,0.318416667,25.05763889,0.501152778
2022,316,SAT,Summer,06:00-09:00,NORTH,SOUTH,78.16666667,81.83333333,1.833333333,40.46499165,26.98390315,26.52083333,0.530416667,12.12916667,0.242583333
2022,316,SAT,Summer,09:00-15:00,NORTH,SOUTH,179.6666667,179.6666667,2,39.16898947,29.40987266,30.96319444,0.619263889,16.62791667,0.332558333
2022,316,SAT,Summer,15:00-18:00,NORTH,SOUTH,89.83333333,89.83333333,2,42.92074027,32.12962931,27.64166667,0.552833333,30.70833333,0.614166667
2022,316,SAT,Summer,18:00-21:00,NORTH,SOUTH,90.83333333,90.83333333,2,40.23783244,30.34019859,19.8825,0.39765,32.54166667,0.650833333
2022,316,SUN,Fall,06:00-09:00,NORTH,SOUTH,20.4,23.7,1,43.79429745,24.81676856,23.48717949,0.46974359,15.51851852,0.31037037
2022,316,SUN,Fall,09:00-15:00,NORTH,SOUTH,173.4,173.4,1,42.9273231,34.37756881,36.46948006,0.729389601,20.63569959,0.412713992
2022,316,SUN,Fall,15:00-18:00,NORTH,SOUTH,90.3,90.3,1,52.34447567,43.76131721,29.21574074,0.584314815,39.23844797,0.784768959
2022,316,SUN,Fall,18:00-21:00,NORTH,SOUTH,81,84.6,1,52.71316638,39.09895165,22.46068376,0.449213675,40.08816872,0.801763374
2022,316,SUN,Fall,21:00-24:00,NORTH,SOUTH,57.6,64.8,1,27.60119573,17.40026301,12.94907407,0.258981481,20.50694444,0.410138889
2022,316,SUN,Summer,09:00-15:00,NORTH,SOUTH,115.8,115.8,1,42.58843184,34.02360132,32.97222222,0.659444444,24.08359788,0.481671958
2022,316,SUN,Summer,15:00-18:00,NORTH,SOUTH,60,60,1,44.71333865,37.26111554,28.00462963,0.560092593,29.5,0.59
2022,316,SUN,Summer,18:00-21:00,NORTH,SOUTH,54.2,56.6,1,47.74269001,35.36018976,20.82777778,0.416555556,32.73015873,0.654603175
2022,316,SUN,Summer,21:00-24:00,NORTH,SOUTH,38.4,43.2,1,32.38992239,20.42010118,12.89365079,0.257873016,22.87857143,0.457571429
2019,319,MF,Fall,04:00-06:00,NORTH,SOUTH,650.4,776.4,4.75,107.1054645,53.32802203,46.06575774,0.921315155,25.39485867,0.507897173
2019,319,MF,Fall,06:00-09:00,NORTH,SOUTH,2358,2427.6,8.5,114.3164871,73.33909259,59.05418327,1.181083665,25.87487563,0.517497513
2019,319,MF,Fall,09:00-15:00,NORTH,SOUTH,5205.6,5275.2,8.25,117.5379921,86.25233545,45.06911012,0.901382202,33.67988793,0.673597759
2019,319,MF,Fall,15:00-18:00,NORTH,SOUTH,3165.6,3177.6,9,119.4725042,97.24095921,35.89296774,0.717859355,57.15182452,1.14303649
2019,319,MF,Fall,18:00-21:00,NORTH,SOUTH,2434.8,2521.2,7.833333333,104.6691755,75.06149872,26.56608772,0.531321754,56.32802454,1.126560491
2019,319,MF,Fall,21:00-24:00,NORTH,SOUTH,1572,1644,5.833333333,93.10522118,58.38425175,21.25075834,0.425015167,51.51393191,1.030278638
2019,319,MF,Fall,24:00-04:00,NORTH,SOUTH,471.6,501.6,2.333333333,52.50460917,25.96395285,9.365199221,0.187303984,28.8758089,0.577516178
2019,319,MF,Summer,04:00-06:00,NORTH,SOUTH,433.6,517.6,4.75,105.4088239,52.24208852,45.3039916,0.906079832,25.15713294,0.503142659
2019,319,MF,Summer,06:00-09:00,NORTH,SOUTH,1572,1618.4,8.5,95.65931857,61.29257515,49.72869178,0.994573836,21.67783173,0.433556635
2019,319,MF,Summer,09:00-15:00,NORTH,SOUTH,3377.6,3424,8.25,109.5014901,78.01847813,40.88125335,0.817625067,31.00442559,0.620088512
2019,319,MF,Summer,15:00-18:00,NORTH,SOUTH,2104.8,2112.8,9,114.7839731,93.22030503,33.78906075,0.675781215,53.84939889,1.076987978
2019,319,MF,Summer,18:00-21:00,NORTH,SOUTH,1623.2,1680.8,7.833333333,107.5556089,76.99201884,28.57748672,0.571549734,51.79216381,1.035843276
2019,319,MF,Summer,21:00-24:00,NORTH,SOUTH,1048,1096,5.833333333,99.21276779,62.07171489,23.88004857,0.477600971,51.42347443,1.028469489
2019,319,MF,Summer,24:00-04:00,NORTH,SOUTH,314.4,334.4,2.333333333,65.50744747,32.23897222,11.37267247,0.227453449,34.22807567,0.684561513
2019,319,SAT,Fall,04:00-06:00,NORTH,SOUTH,23.5,31.5,3,139.2538313,72.72144522,57.96963259,1.159392652,NULL,NULL
2019,319,SAT,Fall,06:00-09:00,NORTH,SOUTH,337,345,5.822222222,99.85126682,63.82793964,54.18433696,1.083686739,26.07777815,0.521555563
2019,319,SAT,Fall,09:00-15:00,NORTH,SOUTH,785.75,791,5.988888889,120.9733438,88.40387937,46.43732379,0.928746476,36.45343556,0.729068711
2019,319,SAT,Fall,15:00-18:00,NORTH,SOUTH,413.5,413.5,6.155555556,133.9120598,99.79643352,42.49862776,0.849972555,55.36302,1.1072604
2019,319,SAT,Fall,18:00-21:00,NORTH,SOUTH,366.5,374.5,5.644444444,110.2472492,79.28003205,32.81179253,0.656235851,54.35398786,1.087079757
2019,319,SAT,Fall,21:00-24:00,NORTH,SOUTH,261.75,269.75,4.666666667,111.803567,69.74940162,28.61328788,0.572265758,55.42721741,1.108544348
2019,319,SAT,Fall,24:00-04:00,NORTH,SOUTH,91.25,99.25,2.5,77.54989203,46.93401564,15.44242424,0.308848485,52.1512432,1.043024864
2019,319,SAT,Summer,04:00-06:00,NORTH,SOUTH,15.66666667,21,3,137.3049645,71.7037037,59.15185185,1.183037037,NULL,NULL
2019,319,SAT,Summer,06:00-09:00,NORTH,SOUTH,224.6666667,230,5.833333333,99.55039813,63.57251784,49.6135582,0.992271164,26.51092593,0.530218519
2019,319,SAT,Summer,09:00-15:00,NORTH,SOUTH,523.8333333,527.3333333,6,116.2289527,84.83991256,46.14591049,0.92291821,35.07888889,0.701577778
2019,319,SAT,Summer,15:00-18:00,NORTH,SOUTH,275.6666667,275.6666667,6.166666667,125.4445025,93.47845442,41.41898148,0.82837963,50.56137566,1.011227513
2019,319,SAT,Summer,18:00-21:00,NORTH,SOUTH,244.3333333,249.6666667,5.666666667,117.1398187,84.05931037,34.48549383,0.689709877,54.7095679,1.094191358
2019,319,SAT,Summer,21:00-24:00,NORTH,SOUTH,174.5,179.8333333,4.666666667,129.607702,80.84500661,34.57884259,0.691576852,61.57481481,1.231496296
2019,319,SAT,Summer,24:00-04:00,NORTH,SOUTH,60.83333333,66.16666667,2.5,87.12669183,52.74107143,17.06388889,0.341277778,56.28888889,1.125777778
2019,319,SUN,Fall,04:00-06:00,NORTH,SOUTH,7.8,10.2,1,130.3846154,56.5,36.84126984,0.736825397,NULL,NULL
2019,319,SUN,Fall,06:00-09:00,NORTH,SOUTH,227.4,237,3.5,120.4552405,72.03096848,52.41232458,1.048246492,35.26332194,0.705266439
2019,319,SUN,Fall,09:00-15:00,NORTH,SOUTH,709.2,724.8,4.333333333,123.0426097,92.88904776,52.29359873,1.045871975,36.27137782,0.725427556
2019,319,SUN,Fall,15:00-18:00,NORTH,SOUTH,466.8,472.5,5.666666667,124.0127112,95.01763496,41.29198172,0.825839634,48.71767862,0.974353572
2019,319,SUN,Fall,18:00-21:00,NORTH,SOUTH,391.5,408.3,5,121.0222485,87.41870634,35.35646933,0.707129387,59.74214184,1.194842837
2019,319,SUN,Fall,21:00-24:00,NORTH,SOUTH,265.8,268.2,4,109.7918253,67.75453435,31.32480549,0.62649611,49.4514393,0.989028786
2019,319,SUN,Fall,24:00-04:00,NORTH,SOUTH,35.1,48,1.5,104.341035,67.82167277,19.32222222,0.386444444,66.73677249,1.33473545
2019,319,SUN,Summer,04:00-06:00,NORTH,SOUTH,5.2,6.8,1,100.3846154,43.5,27.83333333,0.556666667,NULL,NULL
