CalendarYear,StationName,DayType,Hour,Average_Daily_Station_Alightings,Average_Daily_Station_Boardings
2024,Lincoln Station,Sun/Hol,3:00 to 4:00 PM,193,211
2024,Lincoln Station,Sun/Hol,4:00 to 5:00 PM,193,212
2024,Lincoln Station,Sun/Hol,5:00 to 6:00 PM,174,207
2024,Lincoln Station,Sun/Hol,6:00 to 7:00 PM,139,234
2024,Lincoln Station,Sun/Hol,7:00 to 8:00 PM,109,118
2024,Lincoln Station,Sun/Hol,8:00 to 9:00 PM,82,90
2024,Lincoln Station,Sun/Hol,9:00 to 10:00 PM,66,68
2024,Lincoln Station,Sun/Hol,10:00 to 11:00 PM,49,60
2024,Lincoln Station,Sun/Hol,11:00 PM to 12:00 AM,30,23
2024,Lougheed Town Centre Station,MF,12:00 to 1:00 AM,95,39
2024,Lougheed Town Centre Station,MF,1:00 to 2:00 AM,44,11
2024,Lougheed Town Centre Station,MF,2:00 to 3:00 AM,1,1
2024,Lougheed Town Centre Station,MF,3:00 to 4:00 AM,0,0
2024,Lougheed Town Centre Station,MF,4:00 to 5:00 AM,0,4
2024,Lougheed Town Centre Station,MF,5:00 to 6:00 AM,66,391
2024,Lougheed Town Centre Station,MF,6:00 to 7:00 AM,342,940
2024,Lougheed Town Centre Station,MF,7:00 to 8:00 AM,305,1429
2024,Lougheed Town Centre Station,MF,8:00 to 9:00 AM,352,1243
2024,Lougheed Town Centre Station,MF,9:00 to 10:00 AM,311,805
2024,Lougheed Town Centre Station,MF,10:00 to 11:00 AM,331,575
2024,Lougheed Town Centre Station,MF,11:00 AM to 12:00 PM,384,603
2024,Lougheed Town Centre Station,MF,12:00 to 1:00 PM,492,572
2024,Lougheed Town Centre Station,MF,1:00 to 2:00 PM,533,581
2024,Lougheed Town Centre Station,MF,2:00 to 3:00 PM,698,573
2024,Lougheed Town Centre Station,MF,3:00 to 4:00 PM,1144,743
2024,Lougheed Town Centre Station,MF,4:00 to 5:00 PM,1435,738
2024,Lougheed Town Centre Station,MF,5:00 to 6:00 PM,1638,736
2024,Lougheed Town Centre Station,MF,6:00 to 7:00 PM,1202,547
2024,Lougheed Town Centre Station,MF,7:00 to 8:00 PM,670,371
2024,Lougheed Town Centre Station,MF,8:00 to 9:00 PM,516,258
2024,Lougheed Town Centre Station,MF,9:00 to 10:00 PM,424,220
2024,Lougheed Town Centre Station,MF,10:00 to 11:00 PM,331,176
2024,Lougheed Town Centre Station,MF,11:00 PM to 12:00 AM,180,86
2024,Lougheed Town Centre Station,Sat,12:00 to 1:00 AM,181,62
2024,Lougheed Town Centre Station,Sat,1:00 to 2:00 AM,103,18
2024,Lougheed Town Centre Station,Sat,2:00 to 3:00 AM,1,1
2024,Lougheed Town Centre Station,Sat,3:00 to 4:00 AM,0,0
2024,Lougheed Town Centre Station,Sat,4:00 to 5:00 AM,0,0
2024,Lougheed Town Centre Station,Sat,5:00 to 6:00 AM,0,3
2024,Lougheed Town Centre Station,Sat,6:00 to 7:00 AM,56,201
2024,Lougheed Town Centre Station,Sat,7:00 to 8:00 AM,162,324
2024,Lougheed Town Centre Station,Sat,8:00 to 9:00 AM,269,462
2024,Lougheed Town Centre Station,Sat,9:00 to 10:00 AM,320,491
2024,Lougheed Town Centre Station,Sat,10:00 to 11:00 AM,370,536
2024,Lougheed Town Centre Station,Sat,11:00 AM to 12:00 PM,428,620
2024,Lougheed Town Centre Station,Sat,12:00 to 1:00 PM,490,643
2024,Lougheed Town Centre Station,Sat,1:00 to 2:00 PM,555,685
2024,Lougheed Town Centre Station,Sat,2:00 to 3:00 PM,612,691
2024,Lougheed Town Centre Station,Sat,3:00 to 4:00 PM,684,717
2024,Lougheed Town Centre Station,Sat,4:00 to 5:00 PM,750,697
2024,Lougheed Town Centre Station,Sat,5:00 to 6:00 PM,769,626
2024,Lougheed Town Centre Station,Sat,6:00 to 7:00 PM,684,548
2024,Lougheed Town Centre Station,Sat,7:00 to 8:00 PM,545,414
2024,Lougheed Town Centre Station,Sat,8:00 to 9:00 PM,431,293
2024,Lougheed Town Centre Station,Sat,9:00 to 10:00 PM,393,259
2024,Lougheed Town Centre Station,Sat,10:00 to 11:00 PM,379,220
2024,Lougheed Town Centre Station,Sat,11:00 PM to 12:00 AM,248,125
2024,Lougheed Town Centre Station,Sun/Hol,12:00 to 1:00 AM,102,24
2024,Lougheed Town Centre Station,Sun/Hol,1:00 to 2:00 AM,2,1
2024,Lougheed Town Centre Station,Sun/Hol,2:00 to 3:00 AM,0,0
2024,Lougheed Town Centre Station,Sun/Hol,3:00 to 4:00 AM,0,0
2024,Lougheed Town Centre Station,Sun/Hol,4:00 to 5:00 AM,0,0
2024,Lougheed Town Centre Station,Sun/Hol,5:00 to 6:00 AM,1,3
2024,Lougheed Town Centre Station,Sun/Hol,6:00 to 7:00 AM,4,19
2024,Lougheed Town Centre Station,Sun/Hol,7:00 to 8:00 AM,93,243
2024,Lougheed Town Centre Station,Sun/Hol,8:00 to 9:00 AM,169,269
2024,Lougheed Town Centre Station,Sun/Hol,9:00 to 10:00 AM,222,374
2024,Lougheed Town Centre Station,Sun/Hol,10:00 to 11:00 AM,330,491
2024,Lougheed Town Centre Station,Sun/Hol,11:00 AM to 12:00 PM,345,503
2024,Lougheed Town Centre Station,Sun/Hol,12:00 to 1:00 PM,403,523
2024,Lougheed Town Centre Station,Sun/Hol,1:00 to 2:00 PM,478,556
2024,Lougheed Town Centre Station,Sun/Hol,2:00 to 3:00 PM,514,568
2024,Lougheed Town Centre Station,Sun/Hol,3:00 to 4:00 PM,554,556
2024,Lougheed Town Centre Station,Sun/Hol,4:00 to 5:00 PM,590,521
2024,Lougheed Town Centre Station,Sun/Hol,5:00 to 6:00 PM,606,470
2024,Lougheed Town Centre Station,Sun/Hol,6:00 to 7:00 PM,556,424
2024,Lougheed Town Centre Station,Sun/Hol,7:00 to 8:00 PM,462,280
2024,Lougheed Town Centre Station,Sun/Hol,8:00 to 9:00 PM,351,243
2024,Lougheed Town Centre Station,Sun/Hol,9:00 to 10:00 PM,290,214
2024,Lougheed Town Centre Station,Sun/Hol,10:00 to 11:00 PM,236,162
2024,Lougheed Town Centre Station,Sun/Hol,11:00 PM to 12:00 AM,159,84
2024,Main Street-Science World Station,MF,12:00 to 1:00 AM,67,118
2024,Main Street-Science World Station,MF,1:00 to 2:00 AM,12,25
2024,Main Street-Science World Station,MF,2:00 to 3:00 AM,0,0
2024,Main Street-Science World Station,MF,3:00 to 4:00 AM,0,0
2024,Main Street-Science World Station,MF,4:00 to 5:00 AM,0,0
2024,Main Street-Science World Station,MF,5:00 to 6:00 AM,127,108
2024,Main Street-Science World Station,MF,6:00 to 7:00 AM,896,257
2024,Main Street-Science World Station,MF,7:00 to 8:00 AM,1053,450
2024,Main Street-Science World Station,MF,8:00 to 9:00 AM,1088,628
2024,Main Street-Science World Station,MF,9:00 to 10:00 AM,923,369
2024,Main Street-Science World Station,MF,10:00 to 11:00 AM,538,339
2024,Main Street-Science World Station,MF,11:00 AM to 12:00 PM,568,417
2024,Main Street-Science World Station,MF,12:00 to 1:00 PM,566,547
2024,Main Street-Science World Station,MF,1:00 to 2:00 PM,570,574
2024,Main Street-Science World Station,MF,2:00 to 3:00 PM,566,746
2024,Main Street-Science World Station,MF,3:00 to 4:00 PM,725,1308
2024,Main Street-Science World Station,MF,4:00 to 5:00 PM,827,1418
2024,Main Street-Science World Station,MF,5:00 to 6:00 PM,878,1463
2024,Main Street-Science World Station,MF,6:00 to 7:00 PM,634,897
2024,Main Street-Science World Station,MF,7:00 to 8:00 PM,394,539
2024,Main Street-Science World Station,MF,8:00 to 9:00 PM,291,449
2024,Main Street-Science World Station,MF,9:00 to 10:00 PM,246,381
2024,Main Street-Science World Station,MF,10:00 to 11:00 PM,198,313
2024,Main Street-Science World Station,MF,11:00 PM to 12:00 AM,138,236
2024,Main Street-Science World Station,Sat,12:00 to 1:00 AM,111,239
2024,Main Street-Science World Station,Sat,1:00 to 2:00 AM,25,57
2024,Main Street-Science World Station,Sat,2:00 to 3:00 AM,0,0
2024,Main Street-Science World Station,Sat,3:00 to 4:00 AM,0,0
2024,Main Street-Science World Station,Sat,4:00 to 5:00 AM,0,0
2024,Main Street-Science World Station,Sat,5:00 to 6:00 AM,0,0
2024,Main Street-Science World Station,Sat,6:00 to 7:00 AM,150,61
2024,Main Street-Science World Station,Sat,7:00 to 8:00 AM,405,165
2024,Main Street-Science World Station,Sat,8:00 to 9:00 AM,431,205
2024,Main Street-Science World Station,Sat,9:00 to 10:00 AM,589,264
2024,Main Street-Science World Station,Sat,10:00 to 11:00 AM,582,348
2024,Main Street-Science World Station,Sat,11:00 AM to 12:00 PM,664,458
2024,Main Street-Science World Station,Sat,12:00 to 1:00 PM,658,564
2024,Main Street-Science World Station,Sat,1:00 to 2:00 PM,718,702
2024,Main Street-Science World Station,Sat,2:00 to 3:00 PM,729,812
2024,Main Street-Science World Station,Sat,3:00 to 4:00 PM,738,907
2024,Main Street-Science World Station,Sat,4:00 to 5:00 PM,659,929
2024,Main Street-Science World Station,Sat,5:00 to 6:00 PM,606,860
2024,Main Street-Science World Station,Sat,6:00 to 7:00 PM,538,679
2024,Main Street-Science World Station,Sat,7:00 to 8:00 PM,441,483
2024,Main Street-Science World Station,Sat,8:00 to 9:00 PM,385,392
2024,Main Street-Science World Station,Sat,9:00 to 10:00 PM,386,383
2024,Main Street-Science World Station,Sat,10:00 to 11:00 PM,268,480
2024,Main Street-Science World Station,Sat,11:00 PM to 12:00 AM,199,359
2024,Main Street-Science World Station,Sun/Hol,12:00 to 1:00 AM,30,60
2024,Main Street-Science World Station,Sun/Hol,1:00 to 2:00 AM,1,1
2024,Main Street-Science World Station,Sun/Hol,2:00 to 3:00 AM,0,0
2024,Main Street-Science World Station,Sun/Hol,3:00 to 4:00 AM,0,0
2024,Main Street-Science World Station,Sun/Hol,4:00 to 5:00 AM,0,0
2024,Main Street-Science World Station,Sun/Hol,5:00 to 6:00 AM,1,1
2024,Main Street-Science World Station,Sun/Hol,6:00 to 7:00 AM,7,4
2024,Main Street-Science World Station,Sun/Hol,7:00 to 8:00 AM,180,97
2024,Main Street-Science World Station,Sun/Hol,8:00 to 9:00 AM,298,197
2024,Main Street-Science World Station,Sun/Hol,9:00 to 10:00 AM,402,212
2024,Main Street-Science World Station,Sun/Hol,10:00 to 11:00 AM,500,290
2024,Main Street-Science World Station,Sun/Hol,11:00 AM to 12:00 PM,555,392
2024,Main Street-Science World Station,Sun/Hol,12:00 to 1:00 PM,578,478
2024,Main Street-Science World Station,Sun/Hol,1:00 to 2:00 PM,612,603
2024,Main Street-Science World Station,Sun/Hol,2:00 to 3:00 PM,628,645
2024,Main Street-Science World Station,Sun/Hol,3:00 to 4:00 PM,618,707
2024,Main Street-Science World Station,Sun/Hol,4:00 to 5:00 PM,513,719
2024,Main Street-Science World Station,Sun/Hol,5:00 to 6:00 PM,435,699
2024,Main Street-Science World Station,Sun/Hol,6:00 to 7:00 PM,374,492
2024,Main Street-Science World Station,Sun/Hol,7:00 to 8:00 PM,305,376
2024,Main Street-Science World Station,Sun/Hol,8:00 to 9:00 PM,222,326
2024,Main Street-Science World Station,Sun/Hol,9:00 to 10:00 PM,181,274
2024,Main Street-Science World Station,Sun/Hol,10:00 to 11:00 PM,161,250
2024,Main Street-Science World Station,Sun/Hol,11:00 PM to 12:00 AM,117,199
2024,Marine Drive Station,MF,12:00 to 1:00 AM,134,35
2024,Marine Drive Station,MF,1:00 to 2:00 AM,36,6
2024,Marine Drive Station,MF,2:00 to 3:00 AM,1,1
2024,Marine Drive Station,MF,3:00 to 4:00 AM,0,0
2024,Marine Drive Station,MF,4:00 to 5:00 AM,1,20
2024,Marine Drive Station,MF,5:00 to 6:00 AM,90,211
2024,Marine Drive Station,MF,6:00 to 7:00 AM,358,489
2024,Marine Drive Station,MF,7:00 to 8:00 AM,454,818
2024,Marine Drive Station,MF,8:00 to 9:00 AM,444,1021
2024,Marine Drive Station,MF,9:00 to 10:00 AM,334,651
2024,Marine Drive Station,MF,10:00 to 11:00 AM,281,513
2024,Marine Drive Station,MF,11:00 AM to 12:00 PM,318,516
2024,Marine Drive Station,MF,12:00 to 1:00 PM,416,539
2024,Marine Drive Station,MF,1:00 to 2:00 PM,459,537
2024,Marine Drive Station,MF,2:00 to 3:00 PM,580,597
2024,Marine Drive Station,MF,3:00 to 4:00 PM,826,830
2024,Marine Drive Station,MF,4:00 to 5:00 PM,1055,867
2024,Marine Drive Station,MF,5:00 to 6:00 PM,1188,833
2024,Marine Drive Station,MF,6:00 to 7:00 PM,962,576
2024,Marine Drive Station,MF,7:00 to 8:00 PM,611,341
2024,Marine Drive Station,MF,8:00 to 9:00 PM,505,267
2024,Marine Drive Station,MF,9:00 to 10:00 PM,483,254
2024,Marine Drive Station,MF,10:00 to 11:00 PM,357,151
2024,Marine Drive Station,MF,11:00 PM to 12:00 AM,221,83
2024,Marine Drive Station,Sat,12:00 to 1:00 AM,185,47
2024,Marine Drive Station,Sat,1:00 to 2:00 AM,63,9
2024,Marine Drive Station,Sat,2:00 to 3:00 AM,1,0
2024,Marine Drive Station,Sat,3:00 to 4:00 AM,0,0
2024,Marine Drive Station,Sat,4:00 to 5:00 AM,1,14
2024,Marine Drive Station,Sat,5:00 to 6:00 AM,49,131
2024,Marine Drive Station,Sat,6:00 to 7:00 AM,93,215
2024,Marine Drive Station,Sat,7:00 to 8:00 AM,153,317
2024,Marine Drive Station,Sat,8:00 to 9:00 AM,191,384
2024,Marine Drive Station,Sat,9:00 to 10:00 AM,230,514
2024,Marine Drive Station,Sat,10:00 to 11:00 AM,260,530
2024,Marine Drive Station,Sat,11:00 AM to 12:00 PM,331,583
2024,Marine Drive Station,Sat,12:00 to 1:00 PM,416,621
2024,Marine Drive Station,Sat,1:00 to 2:00 PM,492,669
2024,Marine Drive Station,Sat,2:00 to 3:00 PM,590,688
2024,Marine Drive Station,Sat,3:00 to 4:00 PM,699,669
2024,Marine Drive Station,Sat,4:00 to 5:00 PM,737,639
2024,Marine Drive Station,Sat,5:00 to 6:00 PM,715,546
2024,Marine Drive Station,Sat,6:00 to 7:00 PM,690,507
2024,Marine Drive Station,Sat,7:00 to 8:00 PM,534,352
2024,Marine Drive Station,Sat,8:00 to 9:00 PM,478,279
2024,Marine Drive Station,Sat,9:00 to 10:00 PM,452,269
2024,Marine Drive Station,Sat,10:00 to 11:00 PM,399,164
2024,Marine Drive Station,Sat,11:00 PM to 12:00 AM,285,98
2024,Marine Drive Station,Sun/Hol,12:00 to 1:00 AM,116,30
2024,Marine Drive Station,Sun/Hol,1:00 to 2:00 AM,27,5
2024,Marine Drive Station,Sun/Hol,2:00 to 3:00 AM,1,1
2024,Marine Drive Station,Sun/Hol,3:00 to 4:00 AM,0,0
2024,Marine Drive Station,Sun/Hol,4:00 to 5:00 AM,1,11
2024,Marine Drive Station,Sun/Hol,5:00 to 6:00 AM,45,110
2024,Marine Drive Station,Sun/Hol,6:00 to 7:00 AM,82,204
2024,Marine Drive Station,Sun/Hol,7:00 to 8:00 AM,123,259
2024,Marine Drive Station,Sun/Hol,8:00 to 9:00 AM,128,280
2024,Marine Drive Station,Sun/Hol,9:00 to 10:00 AM,185,389
2024,Marine Drive Station,Sun/Hol,10:00 to 11:00 AM,230,502
2024,Marine Drive Station,Sun/Hol,11:00 AM to 12:00 PM,317,525
2024,Marine Drive Station,Sun/Hol,12:00 to 1:00 PM,374,563
2024,Marine Drive Station,Sun/Hol,1:00 to 2:00 PM,446,600
2024,Marine Drive Station,Sun/Hol,2:00 to 3:00 PM,530,598
2024,Marine Drive Station,Sun/Hol,3:00 to 4:00 PM,634,588
2024,Marine Drive Station,Sun/Hol,4:00 to 5:00 PM,641,535
2024,Marine Drive Station,Sun/Hol,5:00 to 6:00 PM,642,457
2024,Marine Drive Station,Sun/Hol,6:00 to 7:00 PM,631,399
2024,Marine Drive Station,Sun/Hol,7:00 to 8:00 PM,515,289
2024,Marine Drive Station,Sun/Hol,8:00 to 9:00 PM,418,222
2024,Marine Drive Station,Sun/Hol,9:00 to 10:00 PM,378,215
2024,Marine Drive Station,Sun/Hol,10:00 to 11:00 PM,321,129
2024,Marine Drive Station,Sun/Hol,11:00 PM to 12:00 AM,201,67
2024,Metrotown Station,MF,12:00 to 1:00 AM,134,93
2024,Metrotown Station,MF,1:00 to 2:00 AM,44,16
2024,Metrotown Station,MF,2:00 to 3:00 AM,0,0
2024,Metrotown Station,MF,3:00 to 4:00 AM,0,0
2024,Metrotown Station,MF,4:00 to 5:00 AM,0,0
2024,Metrotown Station,MF,5:00 to 6:00 AM,212,247
2024,Metrotown Station,MF,6:00 to 7:00 AM,852,797
2024,Metrotown Station,MF,7:00 to 8:00 AM,1398,1137
2024,Metrotown Station,MF,8:00 to 9:00 AM,1806,1417
2024,Metrotown Station,MF,9:00 to 10:00 AM,1542,938
2024,Metrotown Station,MF,10:00 to 11:00 AM,1356,851
2024,Metrotown Station,MF,11:00 AM to 12:00 PM,1457,1045
2024,Metrotown Station,MF,12:00 to 1:00 PM,1658,1261
2024,Metrotown Station,MF,1:00 to 2:00 PM,1707,1383
2024,Metrotown Station,MF,2:00 to 3:00 PM,1798,1656
2024,Metrotown Station,MF,3:00 to 4:00 PM,2383,2142
2024,Metrotown Station,MF,4:00 to 5:00 PM,2648,2568
2024,Metrotown Station,MF,5:00 to 6:00 PM,2810,2564
2024,Metrotown Station,MF,6:00 to 7:00 PM,2050,2110
2024,Metrotown Station,MF,7:00 to 8:00 PM,1243,1523
2024,Metrotown Station,MF,8:00 to 9:00 PM,791,1378
2024,Metrotown Station,MF,9:00 to 10:00 PM,598,1223
2024,Metrotown Station,MF,10:00 to 11:00 PM,458,467
2024,Metrotown Station,MF,11:00 PM to 12:00 AM,279,211
2024,Metrotown Station,Sat,12:00 to 1:00 AM,212,130
2024,Metrotown Station,Sat,1:00 to 2:00 AM,82,22
2024,Metrotown Station,Sat,2:00 to 3:00 AM,0,0
2024,Metrotown Station,Sat,3:00 to 4:00 AM,0,0
2024,Metrotown Station,Sat,4:00 to 5:00 AM,0,0
2024,Metrotown Station,Sat,5:00 to 6:00 AM,0,0
2024,Metrotown Station,Sat,6:00 to 7:00 AM,145,155
2024,Metrotown Station,Sat,7:00 to 8:00 AM,486,414
2024,Metrotown Station,Sat,8:00 to 9:00 AM,846,526
2024,Metrotown Station,Sat,9:00 to 10:00 AM,1042,646
2024,Metrotown Station,Sat,10:00 to 11:00 AM,1295,841
2024,Metrotown Station,Sat,11:00 AM to 12:00 PM,1581,1071
2024,Metrotown Station,Sat,12:00 to 1:00 PM,1884,1336
2024,Metrotown Station,Sat,1:00 to 2:00 PM,2089,1532
2024,Metrotown Station,Sat,2:00 to 3:00 PM,2172,1785
2024,Metrotown Station,Sat,3:00 to 4:00 PM,2223,2030
2024,Metrotown Station,Sat,4:00 to 5:00 PM,2147,2184
2024,Metrotown Station,Sat,5:00 to 6:00 PM,1966,2122
2024,Metrotown Station,Sat,6:00 to 7:00 PM,1644,1950
2024,Metrotown Station,Sat,7:00 to 8:00 PM,1179,1591
2024,Metrotown Station,Sat,8:00 to 9:00 PM,759,1371
2024,Metrotown Station,Sat,9:00 to 10:00 PM,569,1261
2024,Metrotown Station,Sat,10:00 to 11:00 PM,519,538
2024,Metrotown Station,Sat,11:00 PM to 12:00 AM,369,266
2024,Metrotown Station,Sun/Hol,12:00 to 1:00 AM,80,52
2024,Metrotown Station,Sun/Hol,1:00 to 2:00 AM,2,1
2024,Metrotown Station,Sun/Hol,2:00 to 3:00 AM,0,0
2024,Metrotown Station,Sun/Hol,3:00 to 4:00 AM,0,0
2024,Metrotown Station,Sun/Hol,4:00 to 5:00 AM,0,0
2024,Metrotown Station,Sun/Hol,5:00 to 6:00 AM,2,3
2024,Metrotown Station,Sun/Hol,6:00 to 7:00 AM,11,10
2024,Metrotown Station,Sun/Hol,7:00 to 8:00 AM,225,217
2024,Metrotown Station,Sun/Hol,8:00 to 9:00 AM,481,393
2024,Metrotown Station,Sun/Hol,9:00 to 10:00 AM,725,546
2024,Metrotown Station,Sun/Hol,10:00 to 11:00 AM,1187,726
2024,Metrotown Station,Sun/Hol,11:00 AM to 12:00 PM,1442,871
2024,Metrotown Station,Sun/Hol,12:00 to 1:00 PM,1668,1107
2024,Metrotown Station,Sun/Hol,1:00 to 2:00 PM,1853,1321
2024,Metrotown Station,Sun/Hol,2:00 to 3:00 PM,1997,1551
2024,Metrotown Station,Sun/Hol,3:00 to 4:00 PM,1927,1735
2024,Metrotown Station,Sun/Hol,4:00 to 5:00 PM,1874,1845
2024,Metrotown Station,Sun/Hol,5:00 to 6:00 PM,1628,1793
2024,Metrotown Station,Sun/Hol,6:00 to 7:00 PM,1279,1793
2024,Metrotown Station,Sun/Hol,7:00 to 8:00 PM,842,1759
2024,Metrotown Station,Sun/Hol,8:00 to 9:00 PM,600,820
2024,Metrotown Station,Sun/Hol,9:00 to 10:00 PM,461,542
2024,Metrotown Station,Sun/Hol,10:00 to 11:00 PM,372,359
2024,Metrotown Station,Sun/Hol,11:00 PM to 12:00 AM,239,238
2024,Moody Centre Station,MF,12:00 to 1:00 AM,18,10
2024,Moody Centre Station,MF,1:00 to 2:00 AM,8,2
2024,Moody Centre Station,MF,2:00 to 3:00 AM,0,0
2024,Moody Centre Station,MF,3:00 to 4:00 AM,0,0
2024,Moody Centre Station,MF,4:00 to 5:00 AM,0,0
2024,Moody Centre Station,MF,5:00 to 6:00 AM,7,38
2024,Moody Centre Station,MF,6:00 to 7:00 AM,97,159
2024,Moody Centre Station,MF,7:00 to 8:00 AM,168,206
2024,Moody Centre Station,MF,8:00 to 9:00 AM,181,191
2024,Moody Centre Station,MF,9:00 to 10:00 AM,81,111
2024,Moody Centre Station,MF,10:00 to 11:00 AM,72,83
2024,Moody Centre Station,MF,11:00 AM to 12:00 PM,75,94
2024,Moody Centre Station,MF,12:00 to 1:00 PM,87,91
2024,Moody Centre Station,MF,1:00 to 2:00 PM,94,100
2024,Moody Centre Station,MF,2:00 to 3:00 PM,118,149
2024,Moody Centre Station,MF,3:00 to 4:00 PM,186,237
2024,Moody Centre Station,MF,4:00 to 5:00 PM,251,262
2024,Moody Centre Station,MF,5:00 to 6:00 PM,258,292
2024,Moody Centre Station,MF,6:00 to 7:00 PM,174,141
2024,Moody Centre Station,MF,7:00 to 8:00 PM,110,79
2024,Moody Centre Station,MF,8:00 to 9:00 PM,75,69
2024,Moody Centre Station,MF,9:00 to 10:00 PM,65,54
2024,Moody Centre Station,MF,10:00 to 11:00 PM,54,41
2024,Moody Centre Station,MF,11:00 PM to 12:00 AM,34,23
2024,Moody Centre Station,Sat,12:00 to 1:00 AM,37,25
2024,Moody Centre Station,Sat,1:00 to 2:00 AM,19,4
2024,Moody Centre Station,Sat,2:00 to 3:00 AM,0,0
2024,Moody Centre Station,Sat,4:00 to 5:00 AM,0,0
2024,Moody Centre Station,Sat,5:00 to 6:00 AM,0,0
2024,Moody Centre Station,Sat,6:00 to 7:00 AM,7,17
2024,Moody Centre Station,Sat,7:00 to 8:00 AM,40,36
2024,Moody Centre Station,Sat,8:00 to 9:00 AM,75,56
2024,Moody Centre Station,Sat,9:00 to 10:00 AM,74,73
2024,Moody Centre Station,Sat,10:00 to 11:00 AM,85,88
2024,Moody Centre Station,Sat,11:00 AM to 12:00 PM,98,100
2024,Moody Centre Station,Sat,12:00 to 1:00 PM,118,112
2024,Moody Centre Station,Sat,1:00 to 2:00 PM,140,128
2024,Moody Centre Station,Sat,2:00 to 3:00 PM,150,140
2024,Moody Centre Station,Sat,3:00 to 4:00 PM,152,162
2024,Moody Centre Station,Sat,4:00 to 5:00 PM,163,175
2024,Moody Centre Station,Sat,5:00 to 6:00 PM,150,178
2024,Moody Centre Station,Sat,6:00 to 7:00 PM,128,140
2024,Moody Centre Station,Sat,7:00 to 8:00 PM,112,108
2024,Moody Centre Station,Sat,8:00 to 9:00 PM,79,87
2024,Moody Centre Station,Sat,9:00 to 10:00 PM,63,75
2024,Moody Centre Station,Sat,10:00 to 11:00 PM,81,67
2024,Moody Centre Station,Sat,11:00 PM to 12:00 AM,52,54
2024,Moody Centre Station,Sun/Hol,12:00 to 1:00 AM,14,5
2024,Moody Centre Station,Sun/Hol,1:00 to 2:00 AM,0,0
2024,Moody Centre Station,Sun/Hol,2:00 to 3:00 AM,0,0
2024,Moody Centre Station,Sun/Hol,3:00 to 4:00 AM,0,0
2024,Moody Centre Station,Sun/Hol,4:00 to 5:00 AM,0,0
2024,Moody Centre Station,Sun/Hol,5:00 to 6:00 AM,0,0
2024,Moody Centre Station,Sun/Hol,6:00 to 7:00 AM,1,9
2024,Moody Centre Station,Sun/Hol,7:00 to 8:00 AM,11,25
2024,Moody Centre Station,Sun/Hol,8:00 to 9:00 AM,42,36
2024,Moody Centre Station,Sun/Hol,9:00 to 10:00 AM,64,51
2024,Moody Centre Station,Sun/Hol,10:00 to 11:00 AM,75,70
2024,Moody Centre Station,Sun/Hol,11:00 AM to 12:00 PM,87,89
2024,Moody Centre Station,Sun/Hol,12:00 to 1:00 PM,102,94
2024,Moody Centre Station,Sun/Hol,1:00 to 2:00 PM,120,105
2024,Moody Centre Station,Sun/Hol,2:00 to 3:00 PM,122,110
2024,Moody Centre Station,Sun/Hol,3:00 to 4:00 PM,129,122
2024,Moody Centre Station,Sun/Hol,4:00 to 5:00 PM,128,131
2024,Moody Centre Station,Sun/Hol,5:00 to 6:00 PM,109,124
2024,Moody Centre Station,Sun/Hol,6:00 to 7:00 PM,98,102
2024,Moody Centre Station,Sun/Hol,7:00 to 8:00 PM,76,80
2024,Moody Centre Station,Sun/Hol,8:00 to 9:00 PM,58,72
2024,Moody Centre Station,Sun/Hol,9:00 to 10:00 PM,38,61
2024,Moody Centre Station,Sun/Hol,10:00 to 11:00 PM,36,39
2024,Moody Centre Station,Sun/Hol,11:00 PM to 12:00 AM,25,18
2024,Nanaimo Station,MF,12:00 to 1:00 AM,85,35
2024,Nanaimo Station,MF,1:00 to 2:00 AM,22,5
2024,Nanaimo Station,MF,2:00 to 3:00 AM,0,0
2024,Nanaimo Station,MF,3:00 to 4:00 AM,0,0
2024,Nanaimo Station,MF,4:00 to 5:00 AM,0,0
2024,Nanaimo Station,MF,5:00 to 6:00 AM,36,124
2024,Nanaimo Station,MF,6:00 to 7:00 AM,226,381
2024,Nanaimo Station,MF,7:00 to 8:00 AM,315,594
2024,Nanaimo Station,MF,8:00 to 9:00 AM,338,789
2024,Nanaimo Station,MF,9:00 to 10:00 AM,225,491
2024,Nanaimo Station,MF,10:00 to 11:00 AM,180,336
2024,Nanaimo Station,MF,11:00 AM to 12:00 PM,193,322
2024,Nanaimo Station,MF,12:00 to 1:00 PM,233,311
2024,Nanaimo Station,MF,1:00 to 2:00 PM,281,325
2024,Nanaimo Station,MF,2:00 to 3:00 PM,361,363
2024,Nanaimo Station,MF,3:00 to 4:00 PM,525,487
2024,Nanaimo Station,MF,4:00 to 5:00 PM,704,527
2024,Nanaimo Station,MF,5:00 to 6:00 PM,789,487
2024,Nanaimo Station,MF,6:00 to 7:00 PM,593,368
2024,Nanaimo Station,MF,7:00 to 8:00 PM,405,234
2024,Nanaimo Station,MF,8:00 to 9:00 PM,351,167
2024,Nanaimo Station,MF,9:00 to 10:00 PM,336,130
2024,Nanaimo Station,MF,10:00 to 11:00 PM,269,96
2024,Nanaimo Station,MF,11:00 PM to 12:00 AM,179,76
2024,Nanaimo Station,Sat,12:00 to 1:00 AM,148,48
2024,Nanaimo Station,Sat,1:00 to 2:00 AM,47,8
2024,Nanaimo Station,Sat,2:00 to 3:00 AM,0,0
2024,Nanaimo Station,Sat,3:00 to 4:00 AM,0,0
