CalendarYear,Lineno_renamed,AnnualBoardings,AVG_Daily_Boardings_MF,AVG_Daily_Boardings_Sat,AVG_Daily_Boardings_SunHol,Annual_Revenue_Hours,Annual_Service_Hours,Average_Boarding_Per_Revenue_Hour,Average_Peak_Passenger_Load,Average_Peak_Load_Factor,Average_Capacity_Utilization,Revenue_Hrs_w_Overcrowding,Perc_Trips_w_Overcrowding,On_Time_Performance_Percentage,Bus_Bunching_Percentage,AVG_speed_km_per_hr
2022,402,688306.4739,2194.568074,1361.055182,1159.221765,14421.53333,21440.25,47.72769012,19.93328313,39.86656625,19.75243431,0.326856728,0.296593953,94.4680732,0.27204071,23.46674431
2022,403,1403084.383,4072.656229,3794.246244,3043.435015,29213.79278,37844.47611,48.02814868,25.29046734,50.58093468,22.40300567,3.353528132,3.072026057,83.86933754,0.515130626,21.63628959
2022,404,357595.4441,1093.63627,816.791417,687.877133,10785.8,18396.31667,33.15428101,15.11217986,30.22435972,14.60354208,0.292378872,0.269507187,87.40997599,0.216377076,23.50901989
2022,405,566462.4232,1807.13525,1094.807192,969.8086215,18010.39444,22637.39444,31.45197208,16.66098838,33.32197676,19.04754743,0.112334152,0.087950748,74.82254501,0.24547008,26.44634113
2022,406,1129555.784,3381.547536,2721.863556,2330.719189,23479.61667,36255.18333,48.10793125,21.20483136,42.40966271,19.90223978,2.108335556,1.874746068,96.10675518,0.358549048,26.57444913
2022,407,975967.6575,3168.369889,1715.393964,1602.211622,25906.65,33386.2,37.67247627,19.48098322,38.96196643,19.4521631,0.414396525,0.298079046,84.73566373,0.33397555,23.51549824
2022,408,1018773.65,3264.196384,2053.417389,1626.919935,18448.21667,26537.03333,55.2234218,23.05429113,46.10858227,22.59866274,2.469151292,2.199567069,86.56220867,1.044989375,23.96110288
2022,410,2828457.247,8681.250423,6439.129329,5343.804749,53198.33333,64435.68333,53.16815528,31.00287931,62.00575862,39.25300391,8.054788485,6.90714137,76.38098655,3.035748124,28.16228438
2022,412,91078.82417,353.9163963,64.58278142,131.4172096,4601.2,7664.333333,19.79458058,6.261985502,15.39933935,8.245876375,0.038107882,0.034399725,92.54830349,0.095931678,29.41243234
2022,413,89586.25165,274.7470351,225.0975961,153.6329257,6547.814722,9644.098056,13.68185501,6.405565766,25.88708404,14.11737559,0.10184875,0.100477267,79.01793196,0.152769054,26.69093652
2022,414,41127.60191,141.9747636,109.0151382,106.6045746,2678.483333,3881.833333,15.35480972,3.260798589,13.58666079,9.370052689,0,0,76.13581088,0.000811155,18.60371155
2022,416,48936.67892,196.4730113,NULL,120.8636261,3470.95,4689.166667,14.09892938,7.206962757,30.02901149,15.37131436,0.262717537,0.248015873,76.94647558,0.025719242,21.83904505
2022,418,258268.8583,1032.846943,NULL,837.7020559,5748.45,6984.133333,44.92843432,20.7853324,41.57066481,31.18052017,2.353528373,2.268518519,70.69968423,2.717150777,31.82668232
2022,430,1871874.571,5627.770401,4542.445721,3749.789174,31830.4,40769.2,58.80776147,36.44899791,72.89799583,51.30684104,9.937417263,9.818935231,72.31352192,0.928067204,22.5651104
2022,501,1409511.748,4522.939658,3018.834156,2087.89875,36048.6,46173.96667,39.10031868,31.29061208,62.58122416,40.72412302,8.908819844,8.068527217,75.83787415,1.553660036,28.30258315
2022,502,1498259.99,4375.671941,4106.027438,3109.421879,43102.31667,57787.33333,34.76054435,26.27569203,52.55138406,31.44261453,4.685982932,4.362668518,83.4515972,0.968979914,26.54771445
2022,503,1867681.212,5799.819201,4106.185462,3394.090223,55385.26528,73654.24861,33.72162619,29.43703886,50.78241218,31.31891796,8.009130886,6.059597137,82.25674041,1.964021184,30.47434065
2022,509,73412.7114,295.9166123,NULL,123.4449554,3099.966667,6503.916667,23.68177445,17.96346071,35.92692142,21.53095743,0.134928807,0.139664804,81.24195306,0.271983028,35.51072721
2022,531,714561.5945,2276.709406,1397.583669,1221.14522,22387.07667,28613.79333,31.91848606,26.08714588,52.17429176,27.66522367,5.47501857,5.064737243,88.55995798,1.112399072,28.09804377
2022,555,852757.4653,2888.751638,1395.603654,1038.107051,11453.78333,19913.78333,74.45203392,34.52823082,40.62144803,36.69453633,3.555548849,3.147136207,94.66288747,0.222593211,67.14180074
2022,595,419659.2284,1335.659224,863.0344238,689.6905859,13101.03333,18073.21667,32.03252887,18.47301447,36.94602893,24.34608168,0.255576513,0.218150087,80.75838177,0.233193386,31.2416019
2022,601,935315.5453,2773.119154,2317.95316,1979.024913,33486.78944,44942.35611,27.93088143,23.54376896,47.08753793,32.67147939,2.46952808,2.16603525,80.55135719,0.63683772,36.8712733
2022,602,53375.47189,214.5449611,NULL,119.4822922,2844.666667,5176.95,18.76334845,16.92053761,33.84107522,27.94705034,0,0,81.55688623,0.470668727,41.22085279
2022,603,29472.96134,118.6697672,NULL,56.03972435,2489.083333,3902.366667,11.84088976,7.431315763,14.86263153,17.15197791,0,0,83.51690451,0.145566427,34.96116872
2022,604,26322.91443,106.072946,NULL,45.79394112,2272.766667,3907.233333,11.5818816,7.160716033,14.32143207,17.21727833,0,0,87.14799653,0.073684021,35.44076434
2022,609,13816.62742,43.37300701,30.87003541,23.00934115,3604.166667,6076.55,3.833515123,1.865723855,7.773849395,4.446610537,0,0,70.40504394,0,22.14410778
2022,614,8271.698106,23.84117232,22.45174883,18.49669817,2214,2857.15,3.736087672,1.796893303,7.487055429,4.181022142,0,0,81.76173846,0,27.83455639
2022,616,17690.80151,59.87938756,30.18884083,20.75600675,2272.466667,4348.5,7.784845329,2.149199765,8.954999022,5.373488312,0,0,92.26027397,0.004970086,26.32894769
2022,618,13311.24188,43.20921684,27.29287395,18.84395668,2405.033333,4318.733333,5.534743199,1.888589325,7.869122186,5.145345335,0,0,91.81145188,0.002132014,26.662472
2022,619,8373.545322,24.29486996,23.83201154,17.27974197,1827.05,2642.916667,4.583095877,1.864634527,7.76931053,5.110784943,0,0,86.95485845,0,28.40898854
2022,620,660795.2231,1607.377153,2152.255892,2290.494582,14506.58333,25142.91667,45.55140297,35.10083961,41.52040363,37.78882943,6.233902917,6.283905967,78.5503863,1.168941001,47.46759029
2022,640,939600.8662,3197.016373,1365.703367,1225.645721,29728.43333,40454.2,31.60613463,21.83138991,43.66277982,29.80894308,2.297725419,2.045728039,82.68473583,2.202441134,36.93708112
2022,701,1043436.216,3135.016616,2558.489908,2077.323182,45290.88333,58012.76667,23.03854858,14.88483467,28.84351823,17.76055539,0.539600987,0.570835496,79.52299346,1.429032266,28.61183291
2022,719/722,16119.91635,60.74735029,19.05053244,37.08809834,3499.483333,5083.883333,4.606370374,2.270242058,9.459341908,4.752889399,0,0,75.94902491,0.279736249,23.29125986
2022,733,42138.63026,132.1778987,89.58749679,74.0942889,4331.383333,7637.933333,9.728677196,3.852156178,16.05065074,10.46542514,0.020359964,0.02047502,92.41690513,0.008838045,27.74016168
2022,741,44969.24413,144.7093638,85.86978058,73.21659787,4464.15,7380.916667,10.07341692,4.227732413,17.61555172,11.4103294,0.019940975,0.019888624,91.03004065,0.012869475,27.72681664
2022,743,38522.30924,140.7926577,60.1110578,11.36627505,6857.039167,10739.30583,5.617921716,2.748624673,11.4526028,6.104907905,0,0,83.66900175,0.015505138,25.89475342
2022,744,58071.5069,213.47467,93.10592549,143.0459915,6542.066667,10533.88333,8.876630255,4.488374951,18.70156229,9.895383203,0.047929703,0.047721308,80.35273027,0.040368088,25.17074434
2022,745/746,146908.5939,522.2789159,151.0174572,157.8369076,10128.6,14552.68333,14.50433366,7.11959204,29.66496683,19.71976059,0.20287801,0.248323814,80.5052221,1.26724917,29.96176051
2022,748,12886.19743,45.6022012,29.31799854,28.70400257,2107.15,2829.783333,6.115462796,4.623317519,19.26382299,10.74759589,0,0,72.22305277,0,37.20625438
2022,749,11756.49054,41.98066037,25.01085269,25.73674927,2096.916667,2539.116667,5.606560683,4.375744273,18.23226781,9.656057267,0,0,74.5272525,0,40.2340992
2022,791,460854.3952,1846.893186,NULL,1303.73429,15663.93333,20099.51667,29.42137108,21.44312019,42.86720952,25.3595823,0.732953038,0.722222222,82.46325531,0.812795647,32.46800675
2022,R1,4119644.936,12308.87232,10068.15529,8479.377179,40253.88333,54475.16667,102.341553,44.91716613,59.88955484,37.74734277,9.365750438,8.488017429,84.96469538,1.497410981,22.23450037
2022,R2,1670233.387,4921.089415,4315.792542,3510.808643,37116.11667,49390.43333,45.00021924,18.78862909,25.05150545,18.05038015,0.066497753,0.060808756,90.38760873,1.436993963,19.09105104
2022,R3,808708.162,2445.316847,1932.871014,1591.804851,30891.85,44709.06667,26.17868991,14.39781861,19.19709149,15.44152782,0.013822036,0.010997471,93.70477569,0.788321424,35.96935121
2022,R4,7750420.574,24405.60942,16745.30933,13072.90406,82168,110887.4667,94.32407475,52.96850824,70.62467765,48.35959617,19.87299104,18.5142748,90.43106519,5.525334153,27.21644498
2022,R5,4328874.161,13555.58941,9472.919706,7486.67674,67749.13778,83942.45444,63.89563473,39.95405431,53.52431476,34.90758252,8.874379502,8.007269617,80.75305529,4.240959568,23.81673684
2023,2,3478883.154,10443.41548,8784.237265,6796.114566,40609.88333,54794.41667,85.66592337,32.62390116,65.24780232,32.22923305,11.79290622,11.10810933,85.42904623,5.624601775,18.47889469
2023,3,3623469.464,10621.98981,9590.941307,7679.447216,45693.45,54475.25,79.29953776,24.56604889,35.09435556,21.58587811,1.088500479,0.931389564,76.44033453,2.052024441,13.86464935
2023,4,2245074.479,6585.861277,5870.822261,4792.702214,45649.65,60679.91667,49.1805409,27.0462301,57.54517043,34.27241969,5.566262288,5.045200744,76.28919244,2.319629103,18.04531933
2023,005/006,4528995.242,13268.61945,11803.43171,9757.653412,57717.86556,80589.44889,78.46782272,23.95118312,50.95996408,30.58490029,8.841759844,8.148495474,82.82234423,3.994664216,9.866629823
2023,7,3572230.011,10615.30406,9226.630361,7219.493058,59536.38333,75617.35,60.00078962,26.11249727,55.55850483,29.91315742,2.780697435,2.633130281,65.91237278,3.034836251,17.00065116
2023,8,2997914.902,8902.755788,7522.117297,6236.963404,41309.81917,50003.86917,72.57148452,22.0738241,31.53403442,22.2361528,0.713814934,0.56679703,73.72915497,2.643742764,14.24127422
2023,9,3864865.719,11693.55065,8735.445183,7949.592667,56178.05833,77032.725,68.79671234,28.5899642,57.1799284,31.71396522,11.00904048,8.538179365,82.61329246,2.212084667,15.78517778
2023,10,3042097.819,9378.305405,6833.197983,5664.198299,46219,54654.08333,65.81920463,21.99982754,31.5952927,19.61533696,0.325277255,0.295236473,72.35182684,2.538556105,16.27527814
2023,14,3129004.903,8834.297013,9293.40329,7124.011291,63827.97778,81998.87778,49.0224665,26.83176376,57.08885906,34.80881212,6.780256042,5.740702048,73.26980547,2.790626281,17.09931347
2023,015/050,2465996.004,7149.827662,6566.903066,5481.308997,46452.36667,57697.11667,53.08655254,18.33490607,36.66981215,21.07119513,2.868289289,2.480641403,76.95323638,0.997967148,15.63670882
2023,16,5346605.808,16060.66376,13141.34216,10662.26224,81737.00111,100400.0011,65.41230698,31.55725014,67.11296309,33.30526039,7.371544389,6.747854968,77.23950868,2.912789596,15.84315543
2023,17,2141079.434,6567.142262,4768.840576,4135.103003,39659.75,46864.06667,53.98620602,16.74893493,35.62440122,16.65090468,1.549368398,1.505113527,71.11650861,2.380646255,16.38586155
2023,19,4488198.002,12686.83327,12269.33165,10918.15846,68902.15361,87478.37028,65.1387187,25.95403958,55.20871001,35.74745104,4.549010237,3.771844411,70.19718815,3.712633189,14.38129115
2023,20,4438645.023,13350.00336,10589.22337,9019.163008,57786.56667,69914.06667,76.81101818,26.9840787,38.54868386,22.26030929,1.337940829,1.077070369,77.56445538,2.96063962,14.12634437
2023,22,2803334.772,8676.901745,6153.337891,5197.485288,46537.25,59245.16667,60.23851372,27.07302199,54.14604399,37.69521299,7.494298283,6.336774653,84.15595239,2.093862989,16.42571566
2023,23,1383734.953,4084.30173,3599.305779,2877.484669,28718.1,43552.31667,48.18337399,13.38007123,55.75029681,33.82270482,1.472117128,1.395544346,82.21286453,2.099261656,15.10943604
2023,25,6644824.964,21037.63416,13896.77762,11124.4525,84641.25,112713.05,78.50575179,41.62038555,83.2407711,44.96678252,28.33034191,26.51623901,76.73159696,6.089105766,21.47059089
2023,26,1240076.274,3976.713312,2572.975005,1909.453773,20442.43333,27217.75,60.66187197,17.27833842,34.55667683,15.20149089,0.311745188,0.273298715,91.15103305,0.266362787,20.02037418
2023,27,1164231.949,3563.371587,2836.144342,2103.015853,14011.15,19447.91667,83.09324706,17.64078439,35.28156879,22.67703084,0.163167494,0.165167921,87.98186542,0.44072145,16.509175
2023,28,1618149.51,5063.71986,3381.629444,2923.345823,26062.97139,33766.60472,62.08614842,19.82403588,39.64807177,26.9562783,0.664088491,0.620981882,82.11955185,0.692105448,21.74456347
2023,29,653344.7622,2048.815719,1464.501079,1094.590242,8827.983333,11520.78333,74.00838193,13.78271936,27.56543871,18.83751883,0.841275893,0.798597585,91.0485124,0.243845238,17.89101143
2023,31,269332.4275,809.5786492,678.0999507,523.7623702,6050.583333,9119.083333,44.51346468,10.12180477,42.17418656,34.25236541,0.313445447,0.304105423,82.18083012,0.280350519,23.49363809
2023,33,2240015.176,7302.167696,4102.336879,3411.09055,32653.06667,42578.73333,68.60045333,32.72444592,65.44889185,39.43520673,13.88673134,12.39807265,78.21912819,0.979225495,20.88302978
2023,41,2067189.458,5673.776457,5892.924815,5463.961705,37496.11667,49780.76667,55.13076132,20.13687867,42.84442271,21.09886961,1.38912407,1.130494663,84.87258239,0.831380157,20.02193681
2023,42,11079.65093,NULL,257.5518957,268.9636917,391.9333333,682,28.26922332,NULL,NULL,NULL,NULL,NULL,89.58858102,0,23.5791443
2023,44,1102251.84,4425.645594,NULL,1823.475616,13874.86667,17867.16667,79.44233745,41.7407086,58.48060581,42.89354729,4.89919947,4.654874318,79.54937257,3.606204973,22.08295511
2023,49,8475818.992,26939.78329,16784.58456,14481.85326,85047.53333,112003.4167,99.65978624,57.49943288,76.74231369,43.80534144,24.81593826,23.08914787,75.81735019,5.181115102,21.92586687
2023,68,479441.2109,1386.85954,1231.914056,1109.030662,10931.13333,17423.16667,43.86015579,10.00633103,41.69304596,29.88213819,0.549704598,0.539403913,87.63371727,0.196152165,21.04514478
2023,80,74490.82397,420.4943732,NULL,161.271431,1710.433333,2547.766667,43.55084909,14.88370809,29.76741617,21.360323,0.351058084,0.342465753,94.96329527,0.024753156,20.7587456
2023,84,2293573.28,7729.043131,4355.444879,2479.461265,26163.4,35471.73333,87.66342599,39.92349203,53.2313227,35.3023362,6.506384646,6.061829042,81.4157432,1.007513953,23.28420768
2023,99,11284208.57,36131.37321,23707.02328,17363.98912,97808.43333,118961.1333,115.3705073,54.09454152,72.20962693,43.0897387,23.59758703,22.77843147,79.98277855,7.54474322,21.06960599
2023,100,3572689.417,10840.27408,8149.316974,7185.872293,51822.21667,68188.1,68.94126973,31.5916369,63.18327379,39.78346143,8.269433863,7.734832082,87.09307388,3.13173055,23.9954408
2023,101,932441.9345,2976.571853,1841.186366,1550.877607,16324.21667,22366.85,57.12016408,24.1454095,48.29081901,28.9776481,1.875169515,1.623181436,79.13284959,0.94439436,21.32537492
2023,102/103,451367.7931,1401.599037,1018.326118,801.0847991,16261.23333,18491.65,27.75729146,4.778421549,19.91008979,15.65912131,0.052987211,0.035323207,90.08136502,0.279392574,14.85506141
2023,104,895941.6337,3119.230751,1308.218252,889.6948366,14751.33667,18625.62,60.73630166,26.92795025,53.85590051,28.55011698,5.726036654,5.561238724,81.2435827,1.202107564,25.92531608
2023,105,261415.7998,796.5364751,647.349828,477.5528828,9835.983333,12646.4,26.5774952,8.629466572,35.95611072,20.42788904,0.49951103,0.45630531,74.65955701,0.085203916,17.52415458
2023,106,3029990.031,9274.992528,7329.582031,5506.048658,26984.48333,37186.41667,112.286383,31.34253761,62.68507521,39.32899128,8.793838113,7.812415289,87.3724927,1.498438387,14.9658496
2023,109,139872.8889,439.4541372,288.6442504,249.0456346,6330.666667,10021.61667,22.09449594,5.273937033,21.97473764,12.99761924,0,0,92.42330425,0.043326553,21.32651418
2023,110,908382.6815,2946.742439,1642.030724,1450.402805,23829.86667,31775.5,38.11950332,16.88638213,33.77276427,17.55430745,1.310267783,1.124846865,84.0202612,0.627598419,22.68419481
2023,112,1140668.671,3616.967787,2578.986184,1752.279771,13356.43333,19156.56667,85.402191,22.14794691,44.29589383,26.30038932,1.43471962,1.259407157,95.21197007,0.303256325,17.14494417
2023,116,1201807.222,4265.13566,1408.572888,1149.25568,22591.36667,30524.31667,53.1976325,26.25215922,52.50431844,27.72944191,2.724411104,2.485981308,89.33519152,0.75210996,25.04137157
2023,119,1933194.916,5764.336718,4785.471824,3984.284449,19851.5,30158.28333,97.38281318,25.59106446,51.18212893,35.75984935,2.313854757,2.088936144,93.61620446,0.710591224,16.58947785
2023,123,2050582.863,6386.298492,4430.915527,3710.902524,30166.23333,40843.7,67.97609897,26.17134296,52.34268591,29.24852485,4.45095794,3.496264188,86.64551006,1.349201568,19.91323849
2023,128,813080.9442,2726.749606,1385.569226,1038.853614,12766.31667,19478.63333,63.68954847,17.95970981,35.91941961,22.80599139,1.49627055,1.272071388,93.09322034,0.858219237,20.68182082
2023,129/133,1796689.883,5833.781046,3396.902496,2743.445536,35069.16667,43341.35,51.23275098,21.21916359,42.43832718,24.42141728,1.116180385,0.83658093,77.56022119,0.891588346,20.02385539
2023,130,3180616.344,9976.945872,7094.628667,5343.10013,37689.33333,50519.58333,84.3903583,27.69365937,55.38731873,36.74560412,5.908445271,5.137614679,76.00676632,3.699121032,18.37737344
2023,131,36378.75214,117.2950992,67.04291581,59.73564883,3329.1,5617.483333,10.92750357,2.314983447,9.645764364,3.401664471,0,0,83.34030683,0.040297213,20.11744623
2023,132,38221.81189,122.410799,73.57963578,63.49191867,2589.533333,2590.133333,14.76011581,3.555518137,14.8146589,7.786026485,0,0,83.90571449,0.014349474,21.345902
2023,134,461037.1709,1412.57089,1018.238479,902.0068921,13527.75,18988.35,34.08084648,12.9436922,30.74071833,13.20345871,0.675130073,1.0606259,81.73642135,0.413477885,23.95544736
2023,136,420013.6806,1300.136328,920.404551,779.4229652,15190.59889,20503.68222,27.64958009,13.5921677,32.75062255,13.50681062,0.093881832,0.104698338,79.82073296,0.257971524,25.60911559
2023,143,453163.7379,1827.548125,NULL,351.8701889,5730.766667,9869.75,79.07558695,21.76117469,29.01489959,24.65945247,0.390628468,0.354696673,94.4175842,0.26329135,31.31282305
2023,144,1532437.779,4977.636143,2981.007528,2273.801193,32184.85,41102.25,47.61363743,25.86117995,51.7223599,31.47925974,2.416254998,2.316341195,84.64901159,1.092467793,24.51868508
2023,145,1464681.635,5169.107154,1853.690091,1406.976141,16579.8,26082.86667,88.34133315,27.38516998,36.51355997,32.60622569,1.649642603,1.571660837,95.52393827,0.76539324,31.01386697
2023,146,98288.33291,303.8647117,211.2142924,186.7282434,3755.033333,6185.216667,26.17508932,4.778287723,19.90953218,14.63285851,0,0,85.25337978,0.030688402,21.82432637
2023,147,461983.4574,1433.823352,1006.220481,848.1780541,10179.31667,17126.96667,45.38452555,10.98622368,45.775932,27.08648933,0.581144595,0.544739231,94.72411788,0.290714718,22.42709145
2023,148,374513.6969,1190.309537,701.5312662,668.5827433,7741.966667,11762.63333,48.37449101,8.09534376,33.730599,17.87220729,0.103599165,0.093798854,87.16457822,0.163397435,26.82228311
2023,151,392188.2325,1235.7615,813.9361828,682.2067999,9691.7,15496.45,40.46640244,12.43524093,24.87048186,14.01362383,0.209198822,0.171174255,93.41683265,0.197315801,28.11742681
2023,152,917288.208,2966.33944,1743.799187,1437.046466,15594.98333,22541.41667,58.81944138,25.49421066,50.98842132,24.97257382,1.268554051,1.143555013,91.64142944,0.335734962,25.33470643
2023,153,637319.171,2166.956879,951.3701857,803.821489,14072.13333,21141.46667,45.28944943,15.98208039,36.51022701,20.90475883,0.485460717,0.446379967,88.67924528,0.332382261,26.22569492
2023,155,657480.0276,2017.651486,1540.081224,1212.407691,11208.16667,16140.76667,58.6608004,17.26216722,34.52433444,20.57650898,0.21064891,0.171274774,88.05367663,0.787928954,19.29068827
2023,156,700893.9879,2259.071126,1653.023687,897.1776665,15298.03333,20541.51667,45.81595376,19.84497009,39.68994017,19.45916624,0.63287329,0.561393407,83.12769982,0.040379305,23.7930954
2023,157,490339.3865,1506.304222,1081.758437,946.0301487,12139.35,18492.41667,40.39255698,15.98358977,35.72577472,17.20073822,0.267560426,0.258961428,88.81953703,0.010701765,23.73170286
2023,159,710145.3351,2326.230747,1530.355411,877.9554397,20426.07833,26602.26167,34.76660197,17.69652327,35.39304654,19.80232854,0.810359121,1.302643228,81.70550059,0.547065,26.2131955
2023,160,1269534.699,3851.576932,2991.693334,2486.988743,52861.43333,63147.63333,24.0162746,12.96922668,25.93845336,14.61007587,0.089847396,0.074657255,77.14387332,1.029562618,25.95613296
2023,169,287617.5698,762.9514118,852.5994487,831.7564936,10927.08333,15598.6,26.32153165,7.778778817,26.00488768,13.99640388,0.012563603,0.012172855,92.43673382,0.08270022,29.18982094
2023,170,89838.95504,310.563745,128.3583816,99.13259893,6352.3,9210.616667,14.14274437,3.388988923,14.12078718,7.288541277,0.032237844,0.029655991,92.14115735,0.633146914,22.97396908
2023,171/172,532912.4017,1754.397312,1128.549223,641.700779,19678.42833,27589.145,27.08104492,8.339060656,34.61823796,22.75321199,0.367993303,0.292620121,86.99000978,2.287438918,26.11254525
2023,173/174,390178.2473,1292.409596,774.3574465,478.399453,29352.06667,35933.35,13.29304174,5.726811805,23.86171586,11.81266121,0.118297147,0.108160077,80.06511739,0.682879522,24.21391841
2023,175,96299.29236,387.2690723,NULL,128.7663025,4284.9,5992.7,22.47410496,7.639853884,31.83272452,20.31612327,0.261175026,0.238237046,79.74944934,0.688621258,21.71010435
2023,179,13903.01489,NULL,320.9465563,339.3491444,768.55,979.5833333,18.08992894,NULL,NULL,NULL,NULL,NULL,72.57112185,2.083932164,29.83449848
2023,180,700189.995,2327.884756,1166.222116,986.3416912,18686.98333,28244.66667,37.46939688,11.96781163,34.24566167,16.4318696,0.263221235,0.24695292,88.77525889,0.320312775,22.65117829
2023,181,59914.05332,199.3005251,105.6686861,79.84142039,4761.733333,7248,12.58240416,3.363190481,14.01329367,6.698167603,0,0,88.71479672,0.022917488,31.73643003
2023,182,106583.5332,334.8354105,217.9882637,191.2719113,10989.03333,13760.31667,9.699081799,4.97395895,20.72482896,7.809206859,0,0,79.55684943,0.09003538,33.62762001
2023,183,479817.0938,1600.691904,809.1392237,649.2517614,20955.73333,30033.85,22.89669782,10.90359508,27.08760675,13.02516357,0.116487357,0.09154156,87.43268484,0.210389853,24.70047165
2023,184/185,221105.0169,745.0254657,364.7172201,278.4432332,13846.91667,21015.06667,15.96781596,3.815545271,15.8981053,8.596543011,0.012048844,0.010647359,90.94671576,0.109531784,24.7356547
2023,186,247535.0855,784.367186,526.3291607,405.8878501,9020.216667,12448.36667,27.44225495,8.541407241,35.58919684,20.28470186,0.66497263,0.588109495,90.10581675,0.126200448,24.03213787
2023,187,266960.8308,869.1529163,494.3190083,406.643899,9786.45,14488.08333,27.27861796,7.445813805,29.97547724,17.40755895,0.168394007,0.159146227,88.96434635,1.658913811,24.06499501
2023,188,616039.2141,2007.418623,1142.907786,930.4975754,18194.53333,25351.01667,33.85847841,16.28094225,32.56188451,17.53753523,1.357148304,1.067346746,90.48907681,0.386830429,26.29705514
2023,189,93972.96838,301.0048374,178.3889297,157.7350142,4610.933333,7579.516667,20.38046564,4.691889865,14.46605621,9.936296926,0,0,92.08802958,0.043551251,20.25545489
2023,191,243545.061,776.7669989,483.4522176,405.7167193,7229.1,9763.233333,33.68954102,11.28843191,22.570052,13.32869538,0.066436774,0.059435364,84.29654296,0.21397371,23.42308834
2023,209,143805.2273,399.1598157,449.2714554,336.2094427,5899.016667,7820.833333,24.37783032,12.9861977,25.97239539,16.18048715,0.398095312,0.359138069,84.27729462,0.168056111,24.84864513
2023,210,857745.2932,2768.573129,1671.084383,1333.689793,22535,30161.96667,38.06280423,20.24492525,40.48985051,26.14841348,0.722214458,0.713545863,78.6298652,1.3676437,23.30751621
2023,211,651945.5076,1995.718464,1431.274441,1287.979702,19520.93333,26994.21667,33.39725086,15.54534352,31.09068704,22.60831736,1.161281165,0.825677404,79.58787879,1.094140174,26.81710374
2023,212,272443.2994,833.4260898,601.5119249,537.8691431,6371.585278,10794.41861,42.75910743,9.152147175,18.30429435,10.87587801,0.032567689,0.031565657,85.38727976,0.106228152,30.83612793
2023,215,202120.2115,671.151018,365.0561981,267.5095121,7148.05,11043.43333,28.27627276,8.192874934,34.13697889,18.05756889,0.153932156,0.156453716,92.13333333,0.074015426,27.6695069
2023,222,911548.3357,3667.477722,NULL,1136.267676,12259.01667,16977.28333,74.35737796,28.57167524,57.14335047,42.83738576,7.21871143,7.117915659,85.56654676,3.727294325,24.41142806
2023,227,146906.7516,367.8502018,507.3583038,451.988331,6295.516667,8719.833333,23.33513822,4.911226852,20.46344522,13.11131266,0,0,87.54470861,0.046191759,23.76045316
2023,228,575433.9041,1759.760782,1348.872906,1082.293021,13826.95,19988.88333,41.61683553,11.32840094,22.65680188,13.15783196,0.45800351,0.385914134,82.60497496,0.59059501,21.53837346
2023,229,859518.2448,2592.37223,2161.691229,1641.730923,13288.05,20453.71667,64.68354987,18.15418953,36.30837905,20.40600035,1.29734414,1.070166583,82.87638002,0.451946764,16.27132817
2023,230,672802.8286,2100.554799,1615.584722,1084.089013,11236.98333,16747.98333,59.87397227,16.549441,33.098882,15.65013427,0.592634471,0.513288468,84.72382004,0.48978023,15.98064078
2023,231,18434.95326,74.43028857,NULL,10.13439689,382.2,1244.416667,48.23378666,8.036520758,16.07304152,13.99411732,0,0,94.96139781,0.059839289,16.26844597
2023,232,672872.3402,2063.072273,1508.323758,1295.443837,16022.43333,21142.66667,41.99563988,16.6337728,33.2675456,19.31783837,0.395943486,0.336087383,78.41512729,0.41749024,20.65875282
2023,236,522092.5175,1310.463691,1812.832644,1588.10415,13937.38333,20653.73333,37.45986639,11.9507357,23.90147139,17.77473077,0.422424253,0.393472978,85.16095794,0.438765708,22.71973143
2023,240,2996758.516,9096.253944,7446.630212,5581.14364,42352.95,56750.01667,70.75678354,39.18432719,59.55849206,39.66232763,6.035751634,5.659478137,71.86168125,4.572580755,20.54632359
2023,241,284278.9428,1141.281521,NULL,476.4814392,4726.633333,8672.133333,60.14406507,24.743459,49.48691801,38.9899156,2.73446666,2.283105023,76.05006105,1.947491574,19.18797388
2023,245,611816.498,2363.780267,308.3160813,186.3084641,10418.65,15693.48333,58.72320291,11.99358803,23.98717605,17.02249879,0.954083035,0.965588084,90.97906192,0.722927061,22.8432653
2023,246/249,1152636.803,3592.697085,2574.373361,2015.888811,26991.04889,36069.19889,42.70440943,13.0674932,26.1349864,20.81278305,0.949774426,0.639156762,73.5895596,1.429322409,20.66803087
2023,247,66357.69756,266.3768644,NULL,112.5224091,1571.033333,2887.95,42.23824928,19.43616396,38.87232792,20.76872856,0.597493442,0.547945205,81.13869401,0.570445985,26.02859682
2023,250,2216865.445,6477.94224,6095.151706,4610.888088,50125.18333,67569.65,44.22658029,34.90464087,69.80928175,37.95349855,20.85144844,17.1700827,65.95391503,4.813084182,24.02605838
2023,251,79925.71359,261.7710229,150.0849117,114.6972501,5955.116667,8577.716667,13.42135143,4.903172191,20.42988413,9.354639688,0,0,73.2006611,0.000172865,26.00167754
2023,252,55982.9368,178.2810145,111.9976644,93.61798054,4753.95,7339.2,11.77608868,3.768750392,15.70312663,8.032897757,0.070000491,0.065189048,74.9524938,0.007001481,22.51634756
