WKT,name,description
"LINESTRING (-123.0315519 49.2384427, -123.0317772 49.2382115, -123.0271745 49.2360679, -123.0234731 49.2343095, -123.0234409 49.2369786, -123.0198896 49.2369856, -123.019836 49.2381344, -123.0198896 49.24883, -123.0173576 49.248886, -123.0174971 49.2497894, -123.0198145 49.2497194, -123.0197609 49.2545375, -123.0198575 49.2546986, -123.0236555 49.2548036, -123.0236018 49.2636892, -123.0219281 49.2636752, -123.0207909 49.2639762, -123.0168212 49.2639062, -123.0155981 49.2644943, -123.0143214 49.2645364, -123.0143214 49.2661046, -123.0235267 49.2656005, -123.0235589 49.2704871, -123.0234624 49.2812176, -123.031627 49.2811966, -123.0318523 49.2852978, -123.0316055 49.2860537, -123.0307472 49.2871453, -123.0266488 49.2907352, -123.026166 49.2920088, -123.026563 49.3032243, -123.0270511 49.3040673, -123.0274856 49.3048823, -123.0284298 49.3048543, -123.0281937 49.305204, -123.0285585 49.3056658)",28 - Joyce-Collingwood Stn to Phibbs Exchange,
"LINESTRING (-123.0451212 49.2443037, -123.0446062 49.2442547, -123.0445633 49.2445979, -123.0496809 49.2446819, -123.0497882 49.2443947, -123.0542729 49.2398558, -123.0554959 49.2397718, -123.0554852 49.2328085, -123.0551526 49.2320939, -123.0551955 49.2307628, -123.0551419 49.2296348, -123.0546055 49.2285488, -123.0548093 49.2233988, -123.0549917 49.2189071, -123.0547557 49.2184656, -123.0557105 49.2176316, -123.055099 49.2168818, -123.055099 49.2161109, -123.0568263 49.213658, -123.0582747 49.2121021, -123.0591867 49.2116255, -123.0594656 49.2124595, -123.0593691 49.2129361, -123.057859 49.2129344, -123.0575868 49.2128393)",29 - 29th Ave Stn to Bobolink Park via Elliott,
"LINESTRING (-123.0029714 49.226004, -123.00354 49.2262772, -123.003776 49.2261091, -123.0073165 49.2277556, -123.0122304 49.2232152, -123.0125629 49.2224724, -123.0126059 49.2219679, -123.0236673 49.2220029, -123.0236351 49.2202651, -123.0236887 49.217504, -123.0251908 49.2175531, -123.0252122 49.2161304, -123.0256736 49.2151843, -123.0256736 49.214049, -123.025341 49.2134883, -123.0251908 49.2125281, -123.0254268 49.2120656, -123.0268323 49.2114137, -123.0275511 49.2103484, -123.0278623 49.2098788, -123.0284631 49.2093881, -123.0292034 49.2091779, -123.0300402 49.2091709, -123.0307698 49.2088625, -123.0309844 49.2083368, -123.031038 49.2080984, -123.0341601 49.208484, -123.0375826 49.2083087, -123.0389559 49.2078181, -123.0361557 49.2067667, -123.0340313 49.206998, -123.0309736 49.2068858, -123.030802 49.2068298, -123.0309522 49.2066615, -123.0310487 49.2058975)",31 - Metrotown Stn to River District,
"LINESTRING (-123.0456145 49.2443627, -123.045467 49.2442962, -123.0446596 49.2442192, -123.0446194 49.2445659, -123.0496485 49.2446359, -123.0497639 49.2443785, -123.0542431 49.2398151, -123.0545784 49.2397468, -123.0572472 49.2397748, -123.0644489 49.2398116, -123.0654709 49.2400778, -123.0778251 49.2402126, -123.1033463 49.2405558, -123.1061734 49.2406364, -123.1069861 49.2410392, -123.1081609 49.2421179, -123.1110738 49.2446937, -123.1115432 49.2449353, -123.1123103 49.2451087, -123.1155772 49.2452277, -123.1155075 49.248924, -123.1153036 49.2540643, -123.11525 49.2569283, -123.1161914 49.2569458, -123.1211911 49.2570596, -123.1273521 49.2571507, -123.1277008 49.2570596, -123.1315793 49.2570824, -123.131987 49.2571472, -123.1328265 49.2575463, -123.13424 49.2579297, -123.1363 49.2579612, -123.1370403 49.2578089, -123.1385477 49.2570474, -123.1402106 49.2570824, -123.1470288 49.2571909, -123.160228 49.2574062, -123.1647502 49.2575183, -123.1652866 49.2576303, -123.1790544 49.2578281, -123.1867979 49.2579647, -123.1974248 49.2581257, -123.2096101 49.258348, -123.2153876 49.2584356, -123.2257087 49.2585844, -123.2293404 49.2581345, -123.2317678 49.2574868, -123.2330902 49.2570316, -123.2332564 49.2569476, -123.2335488 49.2568443, -123.2340101 49.2566272, -123.2347504 49.2563226, -123.2363625 49.2558675, -123.2368399 49.2563139, -123.2375024 49.2571594, -123.238814 49.2586544, -123.240434 49.2605292, -123.2439451 49.2646023, -123.2461713 49.267121, -123.2466702 49.2676023, -123.2475741 49.267359)",33 - UBC to 29th Ave Stn,
"LINESTRING (-123.0319283 49.2381277, -123.0369708 49.233266, -123.0385801 49.2329437, -123.0464551 49.2329858, -123.0489227 49.2327896, -123.0645439 49.2328877, -123.0669257 49.2324813, -123.0698869 49.2325514, -123.0764315 49.2326635, -123.1007216 49.2330558, -123.1274149 49.2339245, -123.1696007 49.2347932, -123.1742785 49.2346811, -123.193746 49.2346637, -123.1938586 49.2337949, -123.1956262 49.2344342, -123.1956517 49.2346978, -123.1941107 49.2347302)",41 - Joyce-Collingwood Stn to Crown St via 41st Ave,
"LINESTRING (-123.1860023 49.2634793, -123.1878799 49.2635178, -123.1878423 49.2644175, -123.185938 49.2643544, -123.1860023 49.2634793, -123.185938 49.2643544, -123.1858092 49.2686846, -123.1992954 49.2688946, -123.2000196 49.2687511, -123.2004112 49.2688946, -123.2011407 49.2689051, -123.2017254 49.2690171, -123.202219 49.2693811, -123.2023102 49.2697487, -123.2021761 49.2708057, -123.2022833 49.2711802, -123.2027983 49.2717403, -123.2037264 49.2721568, -123.2056468 49.2728358, -123.2056737 49.2744493, -123.2057058 49.2748203, -123.2061779 49.2748378, -123.2087207 49.2744458, -123.2102066 49.2744843, -123.2143855 49.2756848, -123.2154476 49.2760802, -123.2154584 49.2762867, -123.2156622 49.2763042, -123.2157319 49.2761607, -123.215453 49.2760732)",42 - Spanish Banks to Alma (Summer Only),
"LINESTRING (-123.2475372 49.2674957, -123.2467701 49.2677547, -123.247387 49.2687908, -123.2477947 49.27045, -123.2481702 49.2717205, -123.2488354 49.2731941, -123.2442059 49.2735686, -123.2386591 49.2731906, -123.2353921 49.2725815, -123.2302798 49.271143, -123.2267876 49.2695574, -123.224615 49.2687068, -123.2219703 49.2686858, -123.2190789 49.2690393, -123.2165523 49.2691443, -123.2111825 49.2690043, -123.2061185 49.2689098, -123.2044341 49.2684933, -123.2030447 49.2681958, -123.2020415 49.2681502, -123.2006682 49.2683848, -123.1992842 49.2687138, -123.1922193 49.2685563, -123.1899233 49.2685458, -123.1888665 49.2686193, -123.181587 49.2685003, -123.1676985 49.2683218, -123.1597753 49.2682133, -123.1539978 49.2681327, -123.1505753 49.2680837, -123.1456829 49.2680102, -123.1456776 49.2682378, -123.1454094 49.272144, -123.1443258 49.272977, -123.1409891 49.2741251, -123.1357695 49.275805, -123.1334038 49.276554, -123.1321861 49.2769879, -123.1285436 49.2794727, -123.1237693 49.2825837, -123.1210066 49.2844314, -123.1208779 49.2845084, -123.117847 49.2865239, -123.1144191 49.2843054, -123.1139095 49.2839835, -123.1125255 49.2848863)",44 - Downtown to UBC,
"LINESTRING (-123.0035995 49.2258361, -122.9975913 49.2230193, -122.9971622 49.2224447, -122.9971622 49.2218701, -123.0233191 49.2218982, -123.0250572 49.2218701, -123.0267738 49.2222906, -123.0297135 49.2241545, -123.0316876 49.224645, -123.0382322 49.2247571, -123.0578016 49.2248552, -123.0590676 49.2250934, -123.0944084 49.2255138, -123.108034 49.2258221, -123.1279252 49.2265368, -123.1372593 49.2268591, -123.140478 49.2269992, -123.1676219 49.2273355, -123.170741 49.2273448, -123.1711564 49.22727, -123.1744579 49.2284773, -123.1783389 49.2300348, -123.1839711 49.2301831, -123.1854057 49.2306308, -123.1853314 49.2347292, -123.1956262 49.2344342, -123.2102283 49.2384964, -123.2232451 49.2401593, -123.2290689 49.242279, -123.2336126 49.2449638, -123.2316795 49.2472028, -123.2321506 49.249261, -123.2329657 49.2511727, -123.2344713 49.2534693, -123.2364063 49.2557658, -123.2466867 49.2676851, -123.2475271 49.267338)",49 - UBC to Metrotown Stn via 49th Ave,
"LINESTRING (-123.1056569 49.2793906, -123.1076041 49.2797371, -123.1076149 49.2811334, -123.1100342 49.2815813, -123.1095514 49.2824772, -123.1130168 49.2847552, -123.1220183 49.2787467, -123.1229732 49.2793871, -123.1233648 49.2791841, -123.1287078 49.2756634, -123.1376663 49.2696328, -123.1382833 49.2687332, -123.1383744 49.266836, -123.136175 49.266773, -123.1361965 49.2673296, -123.1372265 49.2678966, -123.139957 49.2680051, -123.1409762 49.2680611, -123.1408045 49.2697098, -123.1391255 49.2696608, -123.1375751 49.2692793, -123.1373069 49.2686387, -123.1363682 49.2678861, -123.1328974 49.266857, -123.1302098 49.2664159, -123.1279353 49.2663704, -123.1273559 49.2662549, -123.1208328 49.2662094, -123.1202803 49.2662864, -123.1200335 49.2664194, -123.1200228 49.2665314, -123.1204627 49.2665069, -123.120586 49.2659469, -123.1165842 49.2659329, -123.1156295 49.2663397)",50 - Waterfront Stn to Olympic Village Stn via Granville Island,
"LINESTRING (-123.1854229 49.2343717, -123.1851708 49.2580168, -123.1841515 49.2580028, -123.1841301 49.2598689, -123.1860666 49.2612132, -123.1859593 49.2654981, -123.1858252 49.268764, -123.1684177 49.2684595, -123.1682782 49.2714907, -123.1650918 49.2727228, -123.1645392 49.2727998, -123.1541644 49.2726178, -123.1501304 49.2725618, -123.1452917 49.2725128, -123.1444441 49.2731288, -123.1375562 49.2753827, -123.1324546 49.2770452, -123.1211089 49.2845446, -123.1180941 49.2865653, -123.1182282 49.2864061, -123.1178634 49.2863956, -123.1169676 49.2858603, -123.1150256 49.2845971, -123.1148486 49.2844641)",32 - Downtown to Dunbar Loop (Suspended),
"LINESTRING (-122.8949199 49.2477193, -122.8943942 49.2474706, -122.8943835 49.2480519, -122.8952326 49.2481016, -122.895864 49.2485072, -122.8959284 49.2489799, -122.8979991 49.2483741, -122.8988896 49.2478488, -122.8992597 49.2475827, -122.899308 49.2462555, -122.899882 49.2458913, -122.9005525 49.2459858, -122.9006491 49.2457442, -122.9004077 49.2455341, -122.8973071 49.2446516, -122.8915779 49.2417413, -122.8816751 49.2355839, -122.8788266 49.2346767, -122.8689025 49.2331425, -122.8544722 49.2315241, -122.8423486 49.2303926, -122.826942 49.2283888, -122.8232459 49.2278633, -122.8185199 49.2265286, -122.816991 49.2254425, -122.8147594 49.2233299, -122.8141479 49.2220862, -122.8128068 49.2193813, -122.8098617 49.2122014, -122.8070132 49.2099165, -122.7985857 49.2018975, -122.7934734 49.1973652, -122.7915368 49.1962575, -122.7880821 49.1947466, -122.7777556 49.1922225, -122.7635721 49.1885693, -122.7503006 49.1856592, -122.7291272 49.1800384, -122.7082489 49.1745958, -122.6663796 49.1635755, -122.660071 49.1618321, -122.6609776 49.1602535, -122.6606182 49.1601974, -122.6601461 49.161113, -122.659835 49.1610499, -122.6606504 49.1594221, -122.6609347 49.1594677, -122.660704 49.1601343, -122.6609776 49.1601588, -122.6600818 49.1618391, -122.6447342 49.1577558, -122.6159058 49.1499283, -122.5955532 49.1419347, -122.5643913 49.1296961, -122.5294582 49.1159693, -122.4877016 49.0995765, -122.3876176 49.0600909, -122.380558 49.0571891, -122.3791633 49.0563525, -122.3790882 49.0561486, -122.3798982 49.0558603, -122.381132 49.0559657, -122.38147 49.0569712, -122.3815505 49.0578359, -122.3812715 49.0598958, -122.3812554 49.0600892, -122.3812447 49.060511, -122.3766957 49.0604758, -122.3761163 49.0602825, -122.375832 49.0597834, -122.3759232 49.0590663, -122.3801611 49.0590592, -122.3808424 49.0588483, -122.3813734 49.0588905, -122.3815505 49.0578359, -122.38147 49.0569712, -122.381191 49.0559411, -122.3811776 49.0557847, -122.3792169 49.0556072, -122.3771731 49.0556318, -122.3764864 49.0558111, -122.3716746 49.0537299, -122.3517732 49.0453032, -122.336341 49.0370988, -122.3338358 49.0363554, -122.3248076 49.0359775, -122.3136179 49.0353615, -122.3002829 49.0345474, -122.2929088 49.0343008, -122.2930281 49.0326208, -122.2907252 49.0323817, -122.2906449 49.0323688, -122.2907006 49.0324843, -122.2908609 49.0326982, -122.291251 49.0329223, -122.291802 49.0331112, -122.2929255 49.0331654, -122.2929088 49.0343008, -122.235686 49.0334802, -122.1764879 49.0575662, -122.1262356 49.0882565, -122.0995236 49.1221299, -122.086573 49.1261418, -122.0730565 49.1361203, -122.0704134 49.1367836, -122.03639 49.1415509, -122.0257375 49.1428535, -122.0195478 49.1444924, -122.0103108 49.144222, -122.0076664 49.1438479, -122.0068378 49.1435906, -122.0069599 49.1466201, -122.0063342 49.1464224, -122.0062574 49.1454253, -122.0057469 49.1449969, -122.0042257 49.144909, -122.0018236 49.1450756, -121.9998608 49.1451097, -121.9801468 49.1447412, -121.9793155 49.1448004, -121.9787161 49.1451065, -121.9776875 49.1453283, -121.977603 49.140037, -121.9727006 49.1400025, -121.9663708 49.1397256, -121.9655555 49.1395791, -121.9650621 49.1393062, -121.9642468 49.1383104, -121.963571 49.1380441, -121.9587699 49.1380302, -121.9589489 49.1388077, -121.9593424 49.1396976, -121.9621822 49.1450091, -121.963495 49.1474964, -121.9643788 49.1499837, -121.9636431 49.1527051, -121.9611079 49.1552448, -121.9586813 49.1581707, -121.9587552 49.1627768, -121.9589454 49.1647562, -121.9585561 49.1670021, -121.957448 49.1681607, -121.9564257 49.1687861)",66 - FVX Lougheed Town Ctr Stn to Chilliwack (BC TRANSIT, COMPASS CARD DOES NOT WORK. ADDITIONAL FARE REQUIRED),
"LINESTRING (-123.247565 49.2674686, -123.2469661 49.2678084, -123.2475777 49.2688375, -123.2480605 49.2709306, -123.2490261 49.2731637, -123.2529743 49.2719107, -123.2551522 49.2705176, -123.2588644 49.2685925, -123.2573409 49.2668212, -123.2589073 49.2662542, -123.258167 49.265435, -123.2579417 49.265372, -123.2537682 49.2602329, -123.2552488 49.2596797, -123.2548196 49.2592876, -123.2541759 49.2577332, -123.2548196 49.2592876, -123.2552488 49.2596797, -123.2537682 49.2602329, -123.2526309 49.2606075, -123.2516224 49.2597515, -123.2506676 49.2585314, -123.2516224 49.2597515, -123.2526309 49.2606075, -123.2537682 49.2602329, -123.2526309 49.2606075, -123.2537682 49.2602329, -123.2552488 49.2596797, -123.2548196 49.2592876, -123.2541759 49.2577332, -123.2538755 49.25718, -123.253221 49.2568088, -123.2519658 49.2563607, -123.2497449 49.254442, -123.2480497 49.2553873, -123.2506676 49.2585314, -123.2487686 49.2591616, -123.2458074 49.2600859, -123.2410974 49.2542039, -123.2396061 49.2524532, -123.2385547 49.2518929, -123.2360441 49.2510875, -123.2355936 49.2516968, -123.2347567 49.2522536, -123.2337911 49.2525512, -123.236248 49.2557165)",68 - UBC Loop to Wesbrook Village,
"LINESTRING (-123.0794049 49.2656723, -123.079437 49.2651752, -123.081336 49.2652312, -123.089447 49.2667504, -123.0962599 49.2668834, -123.100766 49.2691027, -123.1089413 49.2693547, -123.1163228 49.2660013, -123.1286824 49.2660083, -123.1337893 49.2661763, -123.1353665 49.2666664, -123.1374264 49.2678776, -123.1393469 49.2679266, -123.1618238 49.2682836, -123.1993854 49.2688367, -123.201896 49.2681996, -123.2035375 49.2683396, -123.2061209 49.2689543, -123.2179356 49.2691447, -123.2236541 49.2685286, -123.2252634 49.2688157, -123.2316685 49.2716579, -123.2360888 49.2728409, -123.2423222 49.2735409, -123.2472253 49.2734219, -123.248663 49.2731279, -123.2479227 49.2709788, -123.247387 49.2687908, -123.2468176 49.2676885, -123.2473755 49.2673735)",84 - UBC to VCC-Clark,
"LINESTRING (-123.0689436 49.2623927, -123.0949288 49.2626168, -123.0965382 49.2629108, -123.1226307 49.2634569, -123.1401831 49.263737, -123.1728202 49.2642831, -123.1862098 49.2645072, -123.1861239 49.263667, -123.2158857 49.2640731, -123.229962 49.263751, -123.2315069 49.263947, -123.2332781 49.2643458, -123.235541 49.2660334, -123.2365709 49.2665515, -123.23906 49.2670976, -123.2402617 49.2672796, -123.2424289 49.2671256, -123.2455188 49.2665515, -123.2465488 49.2678117, -123.2475431 49.2673835)",99 - UBC to Commercial-Broadway Stn via Broadway,
"LINESTRING (-122.9493544 49.1997852, -122.9502985 49.1995013, -122.9504809 49.1995679, -122.9532007 49.1981202, -122.9552606 49.1981763, -122.9557702 49.1981377, -122.9569665 49.1984532, -122.9574117 49.1988493, -122.9591444 49.1997116, -122.9599867 49.2005248, -122.9612097 49.2017341, -122.962052 49.2022984, -122.964584 49.2031571, -122.9674486 49.2040474, -122.9673359 49.2044154, -122.9683981 49.205176, -122.9684624 49.2057332, -122.9703453 49.2057367, -122.9722497 49.2055124, -122.9749983 49.2050623, -122.9712227 49.2047883, -122.9602799 49.1959583, -122.9597337 49.1957142, -122.9589027 49.1955922, -122.9575002 49.1959097, -122.9532007 49.1981202, -122.9575002 49.1959097, -122.9589027 49.1955922, -122.9597337 49.1957142, -122.9602799 49.1959583, -122.9712227 49.2047883, -122.9749983 49.2050623, -122.9722497 49.2055124, -122.9752109 49.2050253, -122.975404 49.2050007, -122.9755918 49.2050708, -122.9772762 49.2051795, -122.9781774 49.2053477, -122.9796741 49.2058734, -122.9808489 49.2062099, -122.9814551 49.2062625, -122.9844216 49.2062905, -122.9864332 49.2065814, -122.9880694 49.2067531, -122.9900542 49.2068162, -122.9916635 49.2069143, -122.9930315 49.2071422, -122.9944852 49.2073805, -122.9978273 49.2077134, -123.0007294 49.208155, -123.0021134 49.2083968, -123.0035833 49.2088805, -123.0050907 49.2092204, -123.0061636 49.2091678, -123.0100474 49.2092379, -123.0132929 49.2092484, -123.0149344 49.2086842, -123.0181155 49.2082952, -123.0193386 49.208134, -123.0218491 49.2081585, -123.024247 49.2081585, -123.0264357 49.2079377, -123.0283186 49.2078326, -123.0322936 49.2083057, -123.0340639 49.2085405, -123.0375561 49.2083653, -123.0388865 49.2079307, -123.039541 49.2079623, -123.0408231 49.208183, -123.0426577 49.208134, -123.0477915 49.2077204, -123.0499694 49.2075137, -123.0541322 49.2072823, -123.0573294 49.207058, -123.0585954 49.2071982, -123.0605641 49.2078116, -123.0662075 49.209711, -123.0697856 49.210857, -123.0727038 49.2110778, -123.0792377 49.2110673, -123.0881158 49.2110673, -123.0947945 49.2110673, -123.0969563 49.2110252, -123.0988232 49.2107974, -123.1010923 49.210857, -123.1044719 49.2118768, -123.1072989 49.2124831, -123.1081197 49.2125111, -123.1109897 49.2119364, -123.1137201 49.2111724, -123.1152061 49.2109026, -123.1151364 49.2105556, -123.115308 49.2095323, -123.1166706 49.2092449, -123.1171266 49.2092905, -123.1170515 49.2103454, -123.1188271 49.2096024, -123.1199804 49.2090417, -123.1234512 49.2075732, -123.129277 49.2051655, -123.1340298 49.2033078, -123.1350491 49.2032693, -123.1401345 49.2050743, -123.1405422 49.2056386, -123.1404081 49.2085475, -123.1352797 49.208544, -123.1346253 49.2085335, -123.1347379 49.2048465, -123.1347755 49.2031186, -123.1339816 49.2028417, -123.1331984 49.2031326)",100 - 22nd St Stn to Marpole Loop via Marine Drive (Some trips via Trapp Rd),
