WKT,name,description
"LINESTRING (-122.8420922 49.1337807, -122.8387019 49.1337386, -122.8387019 49.1375924, -122.8389916 49.1379433, -122.8398606 49.138568, -122.8400537 49.1389962, -122.8401288 49.1401333, -122.8407618 49.1406878, -122.8415558 49.1408211, -122.8429183 49.1408352, -122.8678843 49.1409966, -122.8677985 49.1917131, -122.8506538 49.1916184, -122.8498921 49.1906508, -122.8499457 49.189031, -122.8493449 49.1890381)",323 - Newton Exchange to Surrey Ctrl Stn via 128 Ave,
"LINESTRING (-122.8418046 49.1334965, -122.8387469 49.1335035, -122.838779 49.1294178, -122.8394335 49.128126, -122.8416758 49.1264972, -122.8427809 49.1262304, -122.8565245 49.126441, -122.8566426 49.1371572, -122.8563421 49.1875586, -122.8551315 49.1872588, -122.8517367 49.1859168, -122.8515413 49.186536, -122.851229 49.1874066, -122.85 49.1889077, -122.8492859 49.1890065)",324 - Newton Exchange to Surrey Ctrl Stn via 132 Ave,
"LINESTRING (-122.8418208 49.1337049, -122.8344501 49.1336558, -122.8345466 49.1770159, -122.8345037 49.1786711, -122.8342462 49.1794005, -122.8344179 49.180691, -122.8341604 49.1877317, -122.8450823 49.1878088, -122.8454733 49.1878414, -122.8460694 49.1880473, -122.847786 49.1880473, -122.8496528 49.1885802)",325 - Newton Exchange to Surrey Ctrl Stn via 140 Ave,
"LINESTRING (-122.8063314 49.1926062, -122.8064065 49.1915965, -122.8061598 49.1914843, -122.7897446 49.1915825, -122.7901631 49.1627317, -122.7912789 49.1628019, -122.7926092 49.1632088, -122.7932744 49.1632228, -122.7944546 49.1628861, -122.8347306 49.1627878, -122.8347092 49.1770137, -122.8459959 49.1770698, -122.8456741 49.1876734, -122.8478198 49.1877435, -122.8499441 49.1882904, -122.8496223 49.1887111, -122.8489571 49.1886971)",326 - Guildford Exchange to Surrey Ctrl Stn,
"LINESTRING (-122.8880983 49.1374841, -122.8873044 49.1377368, -122.8855502 49.1376841, -122.8849494 49.1378491, -122.8855931 49.1383475, -122.8857273 49.1385861, -122.8857809 49.139453, -122.8790271 49.1393354, -122.8791129 49.1557221, -122.8904533 49.1560168, -122.8902495 49.1772588, -122.8460467 49.1771746, -122.845757 49.1877501, -122.8477847 49.1877992, -122.8497803 49.1883391, -122.8495121 49.1886336, -122.8489649 49.1886336)",329 - Scottsdale Exchange to Surrey Ctrl Stn,
"LINESTRING (-122.8416012 49.1333517, -122.8384577 49.1333446, -122.8384469 49.1335833, -122.8337906 49.1336044, -122.801057 49.1336184, -122.8013037 49.155505, -122.7787088 49.1554629, -122.778859 49.1635736, -122.778623 49.1843214, -122.7900384 49.1843354, -122.7898882 49.1914598, -122.8065823 49.1913195, -122.8061746 49.1987513, -122.8509353 49.1989196, -122.8508709 49.192231, -122.8496049 49.1907025, -122.8496479 49.1891459)",335 - Newton Exchange to Surrey Ctrl Stn,
"LINESTRING (-122.8489558 49.188964, -122.8500394 49.188971, -122.8500072 49.1906399, -122.8507583 49.1917056, -122.8499858 49.1917021, -122.8067271 49.191632, -122.8059546 49.1915339, -122.8008262 49.191632, -122.7897446 49.1915825, -122.789797 49.2025129, -122.7869646 49.2024848, -122.7858059 49.2018119, -122.7841751 49.1990077, -122.7838103 49.1987974, -122.7786176 49.1987974, -122.7785746 49.1950115, -122.7781669 49.1944366, -122.7774159 49.1940159, -122.7772657 49.193455, -122.7758924 49.1932166, -122.774841 49.1924033, -122.7743046 49.1919826, -122.7734033 49.1915899, -122.7717082 49.1915058, -122.7564518 49.191618, -122.7565162 49.1989376, -122.778639 49.1987974)",337 - Surrey Ctrl Stn to Fraser Heights,
"LINESTRING (-122.8879226 49.1371526, -122.8884591 49.1367736, -122.8898967 49.1367596, -122.8899826 49.1193765, -122.8982867 49.1194186, -122.8996171 49.1191096, -122.9014195 49.1190394, -122.9151739 49.1187585, -122.9169334 49.1189552, -122.9183496 49.1192922, -122.920946 49.1191939, -122.9222978 49.1189552, -122.9245723 49.1189552, -122.9261602 49.1194186, -122.9271043 49.1194607, -122.927791 49.1215953, -122.9284562 49.1293746, -122.929057 49.1339658, -122.9302586 49.1355522, -122.9349149 49.1408166, -122.9358591 49.1430205, -122.9390133 49.1500525, -122.9421247 49.1576589, -122.9458369 49.1664989, -122.9500426 49.1697117, -122.9485486 49.1686034, -122.9489174 49.169845, -122.9486425 49.170806, -122.9491306 49.1716758, -122.9486425 49.170806, -122.9489174 49.169845, -122.9485486 49.1686034, -122.9500426 49.1697117, -122.9507856 49.1700344, -122.9527664 49.169845, -122.953803 49.1699642, -122.9540793 49.1705675, -122.9542698 49.1725175, -122.9516117 49.1720265, -122.9496832 49.1719564, -122.9491306 49.1716758, -122.9496832 49.1719564, -122.9516117 49.1720265, -122.9542698 49.1725175, -122.9616727 49.177778, -122.9622949 49.1800083, -122.9608573 49.1819579, -122.9585398 49.1831782, -122.9544843 49.1839636, -122.9524137 49.1847823, -122.9510297 49.1858535, -122.9474571 49.1878923, -122.9465665 49.1887811, -122.9474571 49.1878923, -122.9510297 49.1858535, -122.9499247 49.1877555, -122.9494954 49.1882833, -122.9491092 49.1884901, -122.9469206 49.188895, -122.9465665 49.1887811, -122.9442705 49.1894192, -122.943094 49.1900714, -122.9421676 49.1912563, -122.9430688 49.1925044, -122.9488839 49.1980572, -122.9477466 49.1991228, -122.9453004 49.2000762, -122.9467739 49.2015896, -122.9506649 49.1995995, -122.9503645 49.199291, -122.9489483 49.1998238)",340 - 22nd St Stn to Scottsdale,
"LINESTRING (-122.8042809 49.1932268, -122.8048388 49.1930585, -122.8063462 49.1930865, -122.8063408 49.1938928, -122.8042594 49.1938928, -122.8042809 49.1931566, -122.8040287 49.1932022, -122.8009228 49.1932092, -122.8009013 49.1914669, -122.8064696 49.1914003, -122.8064535 49.1842233, -122.8121183 49.1842128, -122.812188 49.1775345, -122.8123275 49.1769313, -122.8123382 49.1760616, -122.8122739 49.1735436, -122.8124562 49.1555279, -122.8233782 49.1555138, -122.8233031 49.1337712, -122.838581 49.133722, -122.8419391 49.1337291)",341 - Guildford Exchange to Newton Exchange,
"LINESTRING (-122.6601201 49.1040849, -122.6599592 49.108573, -122.6538223 49.1061078, -122.6542192 49.1055459, -122.6565581 49.1046117, -122.6567298 49.1035581, -122.659294 49.1036915, -122.6606995 49.104422, -122.6881116 49.1044536, -122.6892703 49.1048751, -122.6903003 49.104566, -122.6990336 49.1042289, -122.7303189 49.1041446, -122.7304047 49.1076424, -122.7351254 49.1076846, -122.7362412 49.1077548, -122.7372497 49.1083026, -122.7378076 49.1077829, -122.7383655 49.1069401, -122.7384084 49.1040322, -122.7481073 49.1041727, -122.7516263 49.1042008, -122.7570766 49.1042991, -122.8009146 49.1044607, -122.8009361 49.1117159, -122.8121584 49.1117861, -122.8287238 49.1118564, -122.828831 49.1067153, -122.8286594 49.1063922, -122.8233379 49.106336, -122.8233593 49.1152273, -122.8232735 49.1334261, -122.8415984 49.1331594)",342 - Langley Ctr to Newton Exchange via 52 St,
