WKT,name,description
"LINESTRING (-122.9120293 49.2009783, -122.9118362 49.2010344, -122.9113427 49.2012938, -122.9133811 49.2027028, -122.927157 49.2137004, -122.9403105 49.2235043, -122.9555562 49.2364097, -122.9572835 49.2378318, -122.9589036 49.2382731, -122.9658881 49.2400734, -122.9670897 49.2408859, -122.9730335 49.2445702, -122.9752221 49.2458379, -122.9763379 49.2461531, -122.9770782 49.2465313, -122.9779795 49.2474278, -122.978473 49.24775, -122.9795673 49.2481492, -122.9801574 49.2485204, -122.9810157 49.2492978, -122.9820779 49.2499211, -122.9832259 49.2500261, -122.9871311 49.2500401, -122.9878929 49.2500962, -122.9888478 49.2506494, -122.9890516 49.2510976, -122.988998 49.2530655, -122.9892018 49.2535557, -122.9897597 49.2540459, -122.9904785 49.254298, -122.9929033 49.254389, -122.9942015 49.2545431, -122.9970768 49.2547391, -123.0043617 49.2546271, -123.0039218 49.2601309, -123.0032244 49.2614473, -123.00316 49.2663622, -123.002012 49.2663552)",123 - New West Stn to Brentwood Town Ctr Stn via Canada Way,
"LINESTRING (-122.9496768 49.1996681, -122.9502186 49.1994087, -122.9521337 49.2008528, -122.9471126 49.2035202, -122.9317597 49.2118263, -122.915366 49.2206215, -122.9057476 49.2258243, -122.9054418 49.2259259, -122.894536 49.2316746, -122.8942034 49.2317306, -122.8932056 49.2316396, -122.8862265 49.231608, -122.8861997 49.2323962, -122.8857598 49.2325293, -122.8833458 49.2324838, -122.8832117 49.2330548)",128 - Braid Stn to 22nd St Stn via 8th St,
"LINESTRING (-123.0124116 49.2294486, -123.0127066 49.2295747, -123.0126744 49.2326784, -123.0113441 49.2323806, -123.0111027 49.2327344, -123.0111188 49.2340585, -123.0134737 49.2340515, -123.0135166 49.2429653, -123.0198306 49.2430284, -123.0198091 49.2488521, -123.0160862 49.2487996, -123.0122292 49.2491953, -123.0107915 49.2493284, -123.0101478 49.2492583, -123.010121 49.2497346, -123.0107325 49.2503439, -123.0108291 49.2515134, -123.0107808 49.2550919, -123.0118751 49.2564714, -123.0119824 49.2570526, -123.0121755 49.2589187, -123.0141711 49.2607182, -123.014273 49.2612013, -123.0142516 49.2709748, -123.0142838 49.2739534, -123.0141872 49.2810543, -123.0141818 49.2811453, -123.0141067 49.2810823, -122.9967046 49.2810088, -122.9960608 49.2810088, -122.9940706 49.2809738, -122.9931158 49.2806799, -122.9925364 49.2802879, -122.991544 49.2800989, -122.9892212 49.2803649, -122.9869628 49.2803754, -122.9808903 49.2803544, -122.9809117 49.2801934, -122.9809761 49.2774322, -122.9809975 49.2753428, -122.9811746 49.2748563, -122.9812389 49.2644465)",129 - Patterson Stn to Holdom Stn,
"LINESTRING (-123.0044832 49.2261422, -123.0077663 49.2276836, -123.0035176 49.231467, -123.0034962 49.2401397, -123.0034104 49.2439781, -123.0032387 49.2442863, -123.003346 49.2467517, -123.0044618 49.2481384, -123.0042901 49.2519763, -123.0039683 49.2579565, -123.0038395 49.2606313, -123.0035176 49.2614155, -123.0032387 49.26367, -123.0031529 49.2681087, -123.0030456 49.2810445, -123.023584 49.281128, -123.031627 49.2811966, -123.0314555 49.2865173, -123.027915 49.2894985, -123.026177 49.2913738, -123.0264774 49.3036599, -123.0279794 49.3054088, -123.0285802 49.3053388)",130 - Metrotown Stn to Kootenay Loop (occasionally Phibbs Exchange) via Willingdon Ave,
"LINESTRING (-123.0256928 49.2813695, -123.0257089 49.2820763, -123.0234719 49.2820693, -123.02337 49.2883854, -123.0208916 49.2883749, -123.0208916 49.2874791, -123.0029638 49.2873357, -123.0031408 49.2811035, -123.011005 49.2811175, -123.0139394 49.2811175, -123.016289 49.281135, -123.0162675 49.2820063, -123.0142022 49.2819959, -123.0141754 49.2812015)",131 - Kootenay Loop to Hastings @ Gilmore,
"LINESTRING (-122.9891048 49.2845953, -122.9889975 49.2864078, -122.9835151 49.2862889, -122.9836009 49.2843643, -122.9904728 49.2845358, -122.9905425 49.2829436, -122.9918407 49.2836855, -122.9927956 49.2845743, -122.9941152 49.285841, -122.9944156 49.2861349, -122.9946624 49.2861349, -122.9946731 49.2811169, -122.9950701 49.2810469, -123.0038355 49.2811519, -123.0162059 49.2812009, -123.0162059 49.2819428, -123.0143391 49.2819288, -123.0142854 49.2812429)",132 - Capitol Hill to Hastings @ Gilmore,
"LINESTRING (-122.9811859 49.2644621, -122.9812449 49.2634084, -122.9845172 49.2634469, -122.9870331 49.2628553, -122.9859387 49.2622672, -122.9834443 49.2595575, -122.9832404 49.2591199, -122.9824411 49.2561999, -122.9821461 49.2553526, -122.981851 49.2522504, -122.9810732 49.2499638, -122.9808157 49.2491689, -122.9801237 49.2485841, -122.9796033 49.248248, -122.9784124 49.2477787, -122.9779404 49.2474916, -122.9770499 49.2465706, -122.9762774 49.2461854, -122.9751884 49.2458772, -122.9746198 49.2455795, -122.9745823 49.2451978, -122.974196 49.2443468, -122.9741316 49.243748, -122.9733967 49.2437024, -122.9733323 49.2436394, -122.9733109 49.2434223, -122.973681 49.2432296, -122.9742604 49.2432892, -122.974314 49.2440631, -122.9735952 49.2448406, -122.9733592 49.2448966, -122.9712241 49.2435658, -122.9694217 49.2423891, -122.9658329 49.2401371, -122.9646205 49.2397904, -122.9574912 49.2379306, -122.9571103 49.2378115, -122.9544389 49.2355908, -122.9616218 49.2315381, -122.9650604 49.2295623, -122.9648029 49.2293206, -122.9647546 49.227054, -122.9609995 49.2271031, -122.9608493 49.2270435, -122.9571533 49.2240271, -122.9610693 49.221988, -122.9610156 49.2158107, -122.9605919 49.2151168, -122.9578238 49.2129898, -122.9587733 49.2124851, -122.9587519 49.2121277)",133 - Holdom Stn to Edmonds Stn,
"LINESTRING (-122.9369908 49.2609346, -122.9374843 49.2603919, -122.9378759 49.2595972, -122.9380261 49.2543034, -122.9379832 49.2555569, -122.937892 49.2555289, -122.9316961 49.2555324, -122.9312509 49.2557005, -122.930752 49.2562572, -122.9302692 49.2563797, -122.9277157 49.2563482, -122.927705 49.2607946, -122.9279249 49.2609171, -122.9389649 49.2609101, -122.9432833 49.2609031, -122.9453003 49.2613302, -122.9475158 49.2612917, -122.9536527 49.2610816, -122.9548436 49.2611551, -122.9559647 49.2613652, -122.9560345 49.2587605, -122.9600846 49.2588445, -122.9633784 49.2593171, -122.9647624 49.2595412, -122.9646551 49.2585084, -122.9639738 49.2585294, -122.9638934 49.258967, -122.9640597 49.258967, -122.9641884 49.2585714, -122.9646015 49.2586064, -122.964698 49.2597303, -122.9647839 49.2607105, -122.9652345 49.2608576, -122.9675626 49.2608646, -122.9683941 49.2618413, -122.9662162 49.2617958, -122.9646766 49.2616103, -122.964639 49.2732387, -122.9646927 49.2803748, -122.9700839 49.2803748, -122.9700571 49.2776591, -122.9701322 49.2752127, -122.9703092 49.2752127, -122.9646229 49.2752022, -122.9715806 49.2752162, -122.9792463 49.2752197, -122.9807698 49.2754752, -122.9895621 49.2755137, -122.9922229 49.2755242, -122.9922175 49.2723672, -122.9922497 49.2683034, -122.9971581 49.2683489, -122.9988533 49.2694165, -122.9998564 49.2700606, -123.0001085 49.2701516, -123.003059 49.2701691, -123.0030536 49.2664622, -123.0018895 49.2664412)",134 - Lake-City Way Stn to Brentwood Stn,
"LINESTRING (-122.8947803 49.2476982, -122.8944799 49.2476281, -122.8945764 49.2480484, -122.8950914 49.2480274, -122.8954777 49.2480974, -122.8958961 49.2483775, -122.8960248 49.2488958, -122.8973981 49.2484756, -122.9006275 49.2502825, -122.9023334 49.2508497, -122.903653 49.2511859, -122.9095324 49.2520123, -122.9186734 49.2533498, -122.9188129 49.253742, -122.9187485 49.2542322, -122.9180619 49.2540431, -122.9179546 49.2536089, -122.9182872 49.2536159, -122.9183623 49.2539801, -122.9186949 49.2539871, -122.9188236 49.2547084, -122.9183837 49.2552056, -122.9175576 49.2556747, -122.9170748 49.256571, -122.9169031 49.2573273, -122.916828 49.2580625, -122.9168173 49.2591409, -122.9153797 49.2603592, -122.9134592 49.2615075, -122.9121717 49.2619066, -122.9099294 49.2618086, -122.908996 49.2618506, -122.9072687 49.2625157, -122.906067 49.2630689, -122.9047796 49.2632859, -122.9037925 49.2632439, -122.9029878 49.263608, -122.9027733 49.2641681, -122.9030522 49.2647912, -122.9037711 49.2650923, -122.904447 49.2650993, -122.9056915 49.2646652, -122.9070648 49.263944, -122.9078373 49.263559, -122.9093822 49.263489, -122.9166993 49.2642451, -122.9211625 49.2648822, -122.9241451 49.2643711, -122.9252395 49.2646092, -122.9275569 49.2646022, -122.927632 49.2627468, -122.9282006 49.2618926, -122.9282864 49.2615425, -122.927868 49.2609894, -122.9300245 49.2609614, -122.9370197 49.2609964, -122.9364725 49.2616055, -122.9364082 49.2621307, -122.9366549 49.2628238, -122.9369983 49.2634119, -122.9370304 49.2664225, -122.9369875 49.2673116, -122.9373952 49.2678157, -122.9376634 49.2682567, -122.9384896 49.2688518, -122.940571 49.2698809, -122.9421374 49.2701399, -122.9452702 49.2703149, -122.9459568 49.2691108, -122.9472872 49.2677596, -122.9480597 49.2679697, -122.9579088 49.2679627, -122.9756543 49.2680117, -122.9756972 49.2666955, -122.9766306 49.2656383, -122.9767164 49.2646022, -122.9768022 49.2644551, -122.9811849 49.2657539, -122.9811474 49.2653233, -122.981126 49.2634049, -122.9841408 49.263503, -122.9849669 49.263503, -122.9872414 49.2628658, -122.9891833 49.263629, -122.9920908 49.2649592, -122.9927882 49.2653233, -122.9956313 49.2659744, -122.9974982 49.2663035, -123.0013176 49.2664085)",136 - Lougheed Town Ctr Stn to Brentwood Town Ctr Stn,
"LINESTRING (-122.9126056 49.2783892, -122.9090758 49.2777732, -122.9096444 49.2761703, -122.9095264 49.2755614, -122.9104169 49.2753584, -122.9132815 49.2754004, -122.913936 49.2755264, -122.9148694 49.2760653, -122.9152449 49.2763173, -122.9165431 49.2765903, -122.9187425 49.2770243, -122.9206093 49.2777172, -122.9208561 49.2780112, -122.9202874 49.2794426, -122.9208561 49.2780112, -122.9206093 49.2777172, -122.9187425 49.2770243, -122.9152449 49.2763173, -122.9146284 49.2759321, -122.913936 49.2755264, -122.9132815 49.2754004, -122.9104169 49.2753584, -122.9095264 49.2755614, -122.9096444 49.2761703, -122.9090758 49.2777732, -122.9126056 49.2783892, -122.9090758 49.2777732, -122.9096403 49.2762136, -122.9095264 49.2755614, -122.9096403 49.2762136, -122.9090758 49.2777732, -122.9096403 49.2762136, -122.9095264 49.2755614, -122.9104169 49.2753584, -122.9132815 49.2754004, -122.913936 49.2755264, -122.9152449 49.2763173, -122.9187425 49.2770243, -122.9206093 49.2777172, -122.9208561 49.2780112, -122.9202874 49.2794426, -122.9200916 49.280153, -122.9193271 49.280041, -122.9183803 49.280216, -122.9172846 49.2806884, -122.9143597 49.2809115, -122.9127074 49.2807156, -122.9116909 49.2806582, -122.9110459 49.280521, -122.9105617 49.2802886, -122.9110459 49.280521, -122.9116909 49.2806582, -122.9110459 49.280521, -122.9105617 49.2802886, -122.9120557 49.2792899, -122.9126056 49.2783892, -122.9120557 49.2792899, -122.9105617 49.2802886, -122.9110459 49.280521, -122.9116909 49.2806582, -122.9127074 49.2807156, -122.9143597 49.2809115, -122.9172846 49.2806884, -122.9183803 49.280216, -122.9193271 49.280041, -122.9215213 49.2803629, -122.9222346 49.2805196, -122.9231198 49.2808179, -122.9251476 49.2812378, -122.9262956 49.2813708, -122.9277332 49.2813008, -122.9292782 49.2809019, -122.9324325 49.279824, -122.9332693 49.2793551, -122.9337521 49.2787041, -122.9336019 49.2777172, -122.9325934 49.2769543, -122.931027 49.2763523, -122.9307373 49.2762893, -122.9302545 49.2769053, -122.9296966 49.2772273, -122.9291816 49.2772273, -122.9261239 49.2769613, -122.9251691 49.2769473, -122.921414 49.2776682, -122.9208131 49.2780182, -122.9214354 49.2776542, -122.9251798 49.2769543, -122.9261561 49.2769613, -122.9291816 49.2772273, -122.9297074 49.2772273, -122.930276 49.2768843, -122.9307266 49.2762823, -122.9279693 49.2747774, -122.9257162 49.2736924, -122.9231198 49.2710603, -122.9215105 49.2698633, -122.915438 49.267112, -122.9118868 49.2655017, -122.910256 49.2654037, -122.9084213 49.2656067, -122.9026063 49.267742, -122.9007502 49.267532, -122.8996237 49.2668949, -122.8990765 49.2662718, -122.8992482 49.2649346, -122.9002138 49.2640875, -122.8995379 49.2635344, -122.8985508 49.2631493, -122.893004 49.2629042, -122.8905256 49.2630373, -122.8900214 49.2630723, -122.8879829 49.2632053, -122.8901716 49.2614339)",143 - Burquitlam Stn to SFU,
